race_id,finish_position,bracket_number,horse_number,horse_name,sex_age,impost,jockey,finish_time,margin,passing,last_3f,odds_win,popularity,horse_weight,horse_weight_change,trainer,owner,prize,horse_id,jockey_id,trainer_id,owner_id
201606050101,1,7,14,トロピカルスパート,牝2,54.0,石橋脩,1:12.3,,12-10,37.0,15.9,5.0,472.0,-4.0,[東]高橋文雅,日向均,500.0,2014104487,01077,01134,598002
201606050101,2,2,4,リンガスネオ,牡2,55.0,田辺裕信,1:12.5,1.1/2,5-4,38.1,13.9,4.0,476.0,0.0,[東]中舘英二,伊藤巖,200.0,2014105171,01075,01153,321006
201606050101,3,3,6,セイウンストリーム,牡2,55.0,戸崎圭太,1:12.6,クビ,1-1,38.6,2.1,1.0,480.0,4.0,[東]水野貴広,西山茂行,130.0,2014110095,05386,01094,897009
201606050101,4,1,2,サンデュランゴ,牝2,54.0,二本柳壮,1:12.6,アタマ,4-4,38.3,160.6,8.0,466.0,-2.0,[東]蛯名利弘,加藤ステーブル,75.0,2014101353,01049,01131,059803
201606050101,5,4,8,コントローラー,牡2,55.0,的場勇人,1:13.2,3.1/2,8-7,38.2,21.8,7.0,472.0,-2.0,[東]的場均,ヒダカファーム,50.0,2014103218,01108,01063,132800
201606050101,6,6,11,バンケットスクエア,牡2,55.0,内田博幸,1:13.3,3/4,2-2,39.2,3.4,2.0,488.0,0.0,[東]矢野英一,飯田正剛,0.0,2014110016,00422,01108,994002
201606050101,7,8,16,クリノレオノール,牝2,52.0,伴啓太,1:13.5,1.1/2,11-11,38.4,416.0,15.0,438.0,8.0,[東]星野忍,栗本博晴,0.0,2014102329,01149,01030,970006
201606050101,8,6,12,ベストティアーズ,牝2,54.0,武幸四郎,1:13.5,ハナ,3-2,39.3,17.4,6.0,476.0,2.0,[東]小島太,ヒダカ・ブリーダーズ・ユニオン,0.0,2014102743,01026,01013,547800
201606050101,9,3,5,ハンディマン,牡2,55.0,ルメール,1:13.6,3/4,5-6,39.2,4.4,3.0,458.0,4.0,[東]田村康仁,スリースターズレーシング,0.0,2014100898,05339,01027,022700
201606050101,10,1,1,シゲルパンダ,牝2,54.0,丸山元気,1:13.7,クビ,8-9,38.7,207.2,10.0,392.0,-12.0,[東]伊藤正徳,森中蕃,0.0,2014104826,01127,00383,674004
201606050101,11,4,7,ワイルドスマッシュ,牡2,53.0,木幡巧也,1:13.7,クビ,15-15,37.5,264.2,12.0,478.0,8.0,[東]尾形充弘,古川嘉治,0.0,2014102479,01162,00349,017009
201606050101,12,8,15,デュトロノミー,牡2,55.0,江田照男,1:14.0,2,14-13,38.5,327.2,14.0,484.0,8.0,[東]土田稔,ミルファーム,0.0,2014103765,00689,00417,629800
201606050101,13,7,13,ナムラアヴィ,牝2,54.0,田中勝春,1:14.1,1/2,16-16,37.5,213.7,11.0,466.0,6.0,[東]石栗龍彦,奈村信重,0.0,2014104224,00684,01043,945004
201606050101,14,5,10,マジカルナンバー,牝2,51.0,野中悠太,1:14.4,1.3/4,8-11,39.5,184.5,9.0,412.0,-8.0,[東]池上昌和,池谷誠一,0.0,2014102746,01158,01150,172002
201606050101,15,5,9,ベインオブゴールド,牡2,55.0,吉田豊,1:14.9,3,5-7,40.5,476.6,16.0,494.0,4.0,[東]小野次郎,明栄商事,0.0,2014100426,00733,01125,040803
201606050101,16,2,3,コチ,牝2,54.0,嘉藤貴行,1:15.0,クビ,12-13,39.6,298.0,13.0,432.0,-2.0,[東]南田美知,清水敏,0.0,2014101245,01051,00437,411033
201606050102,1,3,4,アポロユッキー,牝2,54.0,吉田豊,1:57.1,,9-9-7-6,38.5,14.9,5.0,492.0,0.0,[東]堀井雅広,アポロサラブレッドクラブ,500.0,2014100285,00733,00436,033700
201606050102,2,7,13,スギノエンプレス,牝2,54.0,石橋脩,1:57.2,3/4,5-4-2-2,39.0,4.4,3.0,478.0,-8.0,[東]斎藤誠,杉山忠国,200.0,2014101387,01077,01086,053803
201606050102,3,5,8,アシャカダイキ,牝2,54.0,田辺裕信,1:57.4,1,12-12-10-10,38.4,3.2,1.0,492.0,6.0,[東]鈴木伸尋,吉冨学,130.0,2014106239,01075,01026,905033
201606050102,4,7,12,ディアチャイブ,牝2,54.0,江田照男,1:57.7,1.3/4,1-1-1-1,39.7,60.9,11.0,478.0,-10.0,[東]菊川正達,ディアレストクラブ,75.0,2014102250,00689,01052,013803
