race_id,finish_position,bracket_number,horse_number,horse_name,sex_age,impost,jockey,finish_time,margin,passing,last_3f,odds_win,popularity,horse_weight,horse_weight_change,trainer,owner,prize,horse_id,jockey_id,trainer_id,owner_id
202201020701,1,7,12,レイフォール,牡2,54.0,丹内祐次,1:10.7,,1-1,35.7,1.9,1.0,464.0,-2.0,[東]武藤善則,落合幸弘,520.0,2020105571,1091,1064,252030
202201020701,2,3,4,コパカバーナビーチ,牝2,54.0,黛弘人,1:11.2,3,7-7,35.5,9.3,3.0,422.0,0.0,[東]中野栄治,ライフエンタープライズ,210.0,2020101863,1109,1010,312803
202201020701,3,2,2,クリノグローリー,牡2,54.0,鮫島克駿,1:11.2,ハナ,3-3,35.9,22.8,5.0,466.0,6.0,[西]谷潔,栗本博晴,130.0,2020102360,1157,431,970006
202201020701,4,7,11,ラクサパーナ,牝2,54.0,横山武史,1:11.4,1.1/4,2-2,36.2,2.8,2.0,432.0,-2.0,[東]矢野英一,キャロットファーム,78.0,2020103614,1170,1108,486800
202201020701,5,4,5,ヴォンヌヴォー,牝2,54.0,菱田裕二,1:11.5,1/2,10-7,35.6,28.1,6.0,452.0,2.0,[東]菊川正達,平川浩之,52.0,2020106585,1144,1052,136007
202201020701,6,8,14,ハナサキポプラ,牝2,54.0,城戸義政,1:11.6,1/2,3-3,36.2,148.8,12.0,440.0,0.0,[西]杉山佳明,石川秀守,0.0,2020100441,1147,1178,18033
202201020701,7,4,6,ビービータンバム,牡2,54.0,松田大作,1:11.9,1.3/4,11-10,35.9,96.1,9.0,432.0,0.0,[西]千田輝彦,坂東牧場,0.0,2020101124,1030,1120,185800
202201020701,8,6,9,ケサランパサラン,牝2,51.0,鷲頭虎太,1:12.3,2.1/2,7-10,36.6,19.7,4.0,414.0,10.0,[西]中村直也,中村智幸,0.0,2020100167,1202,1186,669033
202201020701,9,3,3,チキチキチータ,牝2,53.0,角田大和,1:12.6,1.1/2,5-5,37.0,42.2,7.0,408.0,-2.0,[東]杉浦宏昭,小林善一,0.0,2020102786,1186,1008,880033
202201020701,10,6,10,チャイボーグ,牝2,52.0,小林凌大,1:12.6,ハナ,13-12,36.3,106.6,10.0,466.0,4.0,[東]的場均,田頭勇貴,0.0,2020104778,1177,1063,855030
202201020701,11,5,8,ダリ,牡2,51.0,大久保友,1:12.8,1.1/4,7-7,37.1,349.0,14.0,416.0,-4.0,[東]佐藤吉勝,薪浦亨,0.0,2020105865,1194,1035,768006
202201020701,12,5,7,フッカツラヴ,牝2,52.0,横山琉人,1:12.9,1/2,5-5,37.4,74.2,8.0,420.0,0.0,[東]尾形和幸,小林照弘,0.0,2020104808,1192,1141,304033
202201020701,13,1,1,クニ,牝2,54.0,原田和真,1:13.2,1.3/4,11-12,37.2,111.3,11.0,416.0,2.0,[東]小桧山悟,森恭彦,0.0,2020101299,1143,1005,133009
202201020701,14,8,13,サイモンカリン,牝2,54.0,丸山元気,1:13.5,1.3/4,14-14,36.7,237.7,13.0,434.0,6.0,[東]根本康広,澤田昭紀,0.0,2020106907,1127,1029,132030
202201020702,1,7,9,ナチュラルリバー,牡2,54.0,藤岡佑介,1:47.8,,7-8-7-3,39.2,9.7,3.0,468.0,-2.0,[西]武英智,吉田晴哉,520.0,2020102559,1093,1161,231033
202201020702,2,8,10,サンデーヒーロー,牡2,54.0,丹内祐次,1:49.1,8,7-7-4-2,40.8,34.7,6.0,458.0,2.0,[西]中村直也,山田裕仁,210.0,2020100903,1091,1186,513008
202201020702,3,3,3,サグアロ,牡2,52.0,横山琉人,1:49.4,2,3-4-4-5,41.2,220.3,10.0,524.0,4.0,[西]高野友和,飯田貴大,130.0,2020104525,1192,1117,271031
202201020702,4,6,6,シゲルカミカゼ,牡2,54.0,吉田隼人,1:49.5,クビ,3-3-3-1,41.4,1.2,1.0,490.0,-2.0,[東]松山将樹,森中蕃,78.0,2020102077,1095,1100,674004
202201020702,5,7,8,モズハタラキモノ,牡2,54.0,丸山元気,1:49.5,クビ,10-10-8-6,40.4,47.4,7.0,458.0,10.0,[西]田中克典,キャピタル・システム,52.0,2020102406,1127,1180,5803
202201020702,6,5,5,ミルトプライム,牡2,53.0,角田大和,1:50.7,7,2-2-1-3,42.8,12.9,4.0,466.0,-2.0,[西]杉山晴紀,永山勝敏,0.0,2020105093,1186,1157,695033
202201020702,7,4,4,ピスティス,牝2,51.0,西塚洸二,1:51.2,3,9-9-10-7,41.7,307.4,11.0,428.0,8.0,[東]大江原哲,ＯＲＴＥＧＡ,0.0,2020104948,1200,1012,351803
202201020702,8,8,11,キーチキング,牡2,54.0,横山武史,1:51.9,4,3-4-4-7,43.6,9.2,2.0,444.0,-10.0,[東]小手川準,山本益臣,0.0,2020104125,1170,1171,592031
202201020702,9,6,7,ケイグンノイッカク,牝2,54.0,斎藤新,1:52.0,クビ,11-11-11-11,42.0,162.5,8.0,460.0,12.0,[東]青木孝文,野崎宗信,0.0,2020104927,1178,1156,239008
