race_id,finish_position,bracket_number,horse_number,horse_name,sex_age,impost,jockey,finish_time,margin,passing,last_3f,odds_win,popularity,horse_weight,horse_weight_change,trainer,owner,prize,horse_id,jockey_id,trainer_id,owner_id
202101020101,1,3,3,レッドラディエンス,牡2,54.0,ルメール,1:49.4,,5-5-3-3,35.5,1.9,1.0,476.0,-8.0,[東]藤沢和雄,東京ホースレーシング,510.0,2019104984,5339,386,180800
202101020101,2,2,2,マイネルシーマー,牡2,54.0,丹内祐次,1:49.7,2,6-6-2-2,35.9,5.7,3.0,466.0,8.0,[東]青木孝文,サラブレッドクラブ・ラフィアン,200.0,2019100774,1091,1156,546800
202101020101,3,6,6,セイウンプラチナ,牡2,54.0,横山和生,1:50.0,1.3/4,3-3-1-1,36.3,2.5,2.0,476.0,-4.0,[東]小桧山悟,西山茂行,130.0,2019102628,1140,1005,897009
202101020101,4,5,5,フォルトゥナ,牡2,54.0,菱田裕二,1:51.3,8,2-2-3-4,37.3,15.3,4.0,464.0,-2.0,[東]中野栄治,山本三津子,77.0,2019104582,1144,1010,953030
202101020101,5,1,1,ヴィオレントアズル,牡2,54.0,黛弘人,1:51.4,クビ,4-3-6-5,37.2,85.8,6.0,400.0,-4.0,[東]加藤和宏,岡田牧雄,51.0,2019102445,1109,1077,851009
202101020101,6,4,4,ブルーレーン,牝2,53.0,泉谷楓真,1:55.0,大,1-1-3-6,41.0,31.6,5.0,482.0,0.0,[西]本田優,本間茂,0.0,2019101326,1182,1099,694008
202101020102,1,6,9,サツキティアラ,牝3,54.0,坂井瑠星,1:47.5,,3-4-4-2,39.2,19.3,8.0,466.0,-2.0,[東]加藤和宏,グランデオーナーズ,510.0,2018103039,1163,1077,910800
202101020102,2,5,7,ウィズザワールド,牝3,54.0,団野大成,1:47.6,3/4,2-2-2-1,39.6,2.3,1.0,472.0,2.0,[東]松山将樹,阿部善武,200.0,2018102417,1180,1100,571033
202101020102,3,7,11,レスペディーザ,牝3,54.0,池添謙一,1:47.8,3/4,3-2-3-3,39.6,3.2,2.0,434.0,12.0,[西]松永幹夫,ＮＩＣＫＳ,130.0,2018100580,1032,1092,887800
202101020102,4,1,1,ルージュブラン,牝3,52.0,秋山稔樹,1:47.9,1/2,6-6-5-6,39.5,55.9,9.0,458.0,4.0,[東]手塚貴久,東京ホースレーシング,77.0,2018104601,1181,1038,180800
202101020102,5,6,10,アベレージマーク,牝3,54.0,水口優也,1:48.0,1/2,8-8-6-5,39.4,18.6,7.0,450.0,0.0,[東]大和田成,金子真人ホールディングス,51.0,2018104550,1133,1124,708800
202101020102,6,4,5,レッドウッドヒル,牝3,54.0,吉田隼人,1:48.0,アタマ,9-9-6-7,39.3,5.0,3.0,480.0,-16.0,[東]武井亮,那須野牧場,0.0,2018109105,1095,1147,51800
202101020102,7,5,8,エリカバイラ,牝3,54.0,横山和生,1:48.3,1.3/4,10-10-9-7,39.3,179.4,10.0,434.0,2.0,[西]安田隆行,三木正浩,0.0,2018106562,1140,438,195031
202101020102,8,8,13,クリスタルスワン,牝3,54.0,古川吉洋,1:48.5,1.1/4,13-13-11-9,39.2,16.2,4.0,500.0,10.0,[東]土田稔,岡田勇,0.0,2018101499,1015,417,548009
202101020102,9,4,6,スリンシンガポール,牝3,51.0,西谷凜,1:48.5,クビ,5-5-6-9,39.8,18.0,5.0,464.0,6.0,[東]和田雄二,田島榮二郎,0.0,2018102918,1189,1143,713005
