race_id,finish_position,bracket_number,horse_number,horse_name,sex_age,impost,jockey,finish_time,margin,passing,last_3f,odds_win,popularity,horse_weight,horse_weight_change,trainer,owner,prize,horse_id,jockey_id,trainer_id,owner_id
201703030101,1,4,5,ディーズフェイク,牝2,54.0,勝浦正樹,1:49.5,,1-1-1-1,39.7,2.8,1.0,460.0,-2.0,[東]藤原辰雄,秋谷壽之,500.0,2015105613,01025,00435,970007
201703030101,2,5,7,カグラヤルージュ,牝2,54.0,菅原隆一,1:49.8,2,5-4-6-5,39.7,10.6,5.0,476.0,-8.0,[東]奥平雅士,西村亮二,200.0,2015101823,01129,01074,556033
201703030101,3,7,10,スズカアーチスト,牝2,51.0,菊沢一樹,1:50.1,2,5-6-6-7,39.9,7.0,3.0,466.0,-4.0,[東]伊藤圭三,永井啓弍,130.0,2015102123,01161,01023,382004
201703030101,4,2,2,トーホウトリニティ,牝2,54.0,柴田善臣,1:50.2,クビ,12-11-2-2,40.3,27.3,8.0,534.0,6.0,[西]高橋亮,東豊物産,75.0,2015101543,00641,01136,965800
201703030101,5,1,1,サロルンカムイ,牝2,51.0,木幡育也,1:50.6,2.1/2,8-8-8-7,40.2,53.3,10.0,434.0,2.0,[東]天間昭一,谷口牧場,50.0,2015106349,01167,01090,950800
201703030101,6,8,12,カレイドスコープ,牝2,51.0,横山武史,1:50.6,ハナ,10-10-8-7,40.2,16.8,7.0,462.0,-4.0,[東]菊沢隆徳,グランド牧場,0.0,2015102578,01170,01115,367800
201703030101,7,8,13,ドロテーア,牝2,54.0,北村宏司,1:51.9,8,4-4-2-3,42.0,4.2,2.0,410.0,-2.0,[東]武井亮,吉田和美,0.0,2015105094,01043,01147,138007
201703030101,8,4,4,フライングサーカス,牝2,54.0,丹内祐次,1:52.3,2.1/2,13-13-11-10,41.5,111.7,12.0,412.0,-4.0,[東]高橋文雅,コスモヴューファーム,0.0,2015102351,01091,01134,030803
201703030101,9,6,8,ゴムマリ,牝2,54.0,松岡正海,1:52.6,2,8-8-12-11,41.7,8.2,4.0,460.0,-6.0,[東]浅野洋一,田頭勇貴,0.0,2015101855,01085,00421,855030
201703030101,10,6,9,ウォーターリバース,牝2,54.0,菱田裕二,1:52.7,クビ,2-2-2-3,42.8,15.6,6.0,434.0,0.0,[西]岡田稲男,山岡良一,0.0,2015103427,01144,01066,538009
