race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,1,1.5,2.2,2,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,2,2.0,3.0,5,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,3,12.6,20.8,12,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,4,5.4,8.8,8,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,5,4.2,6.9,7,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,6,8.5,14.0,11,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,7,5.8,9.5,10,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,8,1.7,2.5,3,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,9,1.2,1.4,1,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,10,3.2,5.1,6,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,11,5.4,8.8,8,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:11:00,12,12,7,47897,12,1.8,2.7,4,202609200901,2026-09-20T09:15:02,9,1,2026-09-20T09:45:00,30m,2026-09-20T09:15:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,1,3.0,9.7,6,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,2,4.7,15.8,10,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,3,12.0,42.1,14,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,4,1.6,4.2,2,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,5,8.4,29.0,11,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,6,2.4,7.4,4,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,7,8.9,30.9,12,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,8,1.1,1.1,1,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,9,1.9,5.7,3,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,10,3.4,11.1,7,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,11,14.5,50.9,15,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,12,3.8,12.4,8,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,13,11.6,40.5,13,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,14,4.2,13.7,9,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:27:00,15,15,7,233254,15,2.5,7.7,5,202609200601,2026-09-20T09:30:02,6,1,2026-09-20T10:00:00,30m,2026-09-20T09:30:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,1,2.5,3.5,5,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,2,1.4,1.7,1,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,3,3.9,5.7,8,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,4,5.6,8.1,10,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,5,6.7,9.9,12,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,6,3.0,4.3,7,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,7,1.6,2.1,2,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 09:48:00,13,13,7,58732,8,1.8,2.5,3,202609200902,2026-09-20T09:50:02,9,2,2026-09-20T10:20:00,30m,2026-09-20T09:50:00
