race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,1,4.8,2,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,2,8.4,5,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,3,105.4,12,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,4,27.4,7,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,5,29.3,8,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,6,78.7,11,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,7,30.7,9,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,8,5.9,4,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,9,2.7,1,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,10,15.3,6,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,11,48.7,10,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:39:00,12,12,7,144051,12,5.5,3,202609200901,2026-09-20T09:44:02,9,1,2026-09-20T09:45:00,1m,2026-09-20T09:44:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,1,24.1,6,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,2,30.7,9,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,3,110.3,13,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,4,6.4,2,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,5,90.6,12,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,6,17.0,5,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,7,71.9,11,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,8,1.4,1,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,9,14.7,3,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,10,25.7,7,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,11,141.3,15,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,12,39.8,10,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,13,122.5,14,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,14,26.9,8,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:54:00,15,15,7,338655,15,16.9,4,202609200601,2026-09-20T09:59:02,6,1,2026-09-20T10:00:00,1m,2026-09-20T09:59:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:14:00,13,13,7,279282,1,8.8,5,202609200902,2026-09-20T10:19:02,9,2,2026-09-20T10:20:00,1m,2026-09-20T10:19:00
