race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,12,15.8,7,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,13,93.2,25,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,14,72.7,21,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,15,43.4,16,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,16,11.6,5,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,17,7.0,2,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,18,17.0,9,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,23,148.8,29,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,24,86.0,23,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,25,49.1,17,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,26,15.6,6,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,27,8.9,4,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,28,25.3,12,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,34,237.1,31,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,35,158.5,30,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,36,125.7,27,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,37,67.8,20,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,37641,38,114.3,26,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
