race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,1,4.8,2,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,2,8.8,5,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,3,87.7,12,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,4,26.7,7,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,5,27.8,8,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,6,72.8,11,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,7,31.4,9,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,8,6.0,4,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,9,2.8,1,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,10,15.0,6,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,11,47.5,10,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,98606,12,5.2,3,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,1,23.5,6,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,2,31.3,9,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,3,88.6,13,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,4,6.6,2,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,5,71.2,11,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,6,16.3,4,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,7,72.0,12,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,8,1.4,1,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,9,14.1,3,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,10,24.7,7,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,11,109.0,15,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,12,39.1,10,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,13,96.7,14,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,14,25.1,8,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,230695,15,16.9,5,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,1,8.0,5,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,2,3.8,2,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,3,20.7,7,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,4,40.7,10,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,5,57.0,11,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,6,18.3,6,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,7,3.2,1,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,8,5.8,3,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,9,31.1,9,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,10,6.8,4,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,11,21.2,8,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,12,62.6,12,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,184265,13,136.2,13,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,1,21.7,7,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,2,14.9,5,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,3,4.6,2,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,4,9.7,4,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,5,27.4,8,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,6,87.0,13,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,7,45.5,10,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,8,15.5,6,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,9,69.2,12,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,10,51.4,11,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,11,2.4,1,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,12,4.7,3,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,13,39.5,9,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202606040602,1,2026-09-20,6,2,2026-09-20 10:24:00,14,14,7,125252,14,100.2,14,202609200602,2026-09-20T10:25:02,6,2,2026-09-20T10:35:00,10m,2026-09-20T10:25:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,1,78.3,7,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,2,29.5,4,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,3,9.7,2,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,4,56.5,6,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,5,23.2,3,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
202609040603,1,2026-09-20,9,3,2026-09-20 10:39:00,7,7,7,309236,6,37.5,5,202609200903,2026-09-20T10:40:02,9,3,2026-09-20T10:50:00,10m,2026-09-20T10:40:00
