race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,1,1.5,2.1,2,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,2,1.5,2.3,2,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,3,15.2,25.5,12,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,4,4.6,7.7,7,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,5,5.4,9.0,8,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,6,11.4,19.1,11,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,7,6.0,10.0,9,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,8,1.7,2.6,4,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,9,1.2,1.4,1,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,10,3.1,5.1,6,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,11,7.1,11.8,10,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202609040601,1,2026-09-20,9,1,2026-09-20 09:34:00,12,12,7,110668,12,2.0,3.0,5,202609200901,2026-09-20T09:35:02,9,1,2026-09-20T09:45:00,10m,2026-09-20T09:35:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,1,3.1,10.7,6,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,2,4.6,16.4,10,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,3,12.5,47.4,14,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,4,1.4,3.4,2,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,5,10.6,39.7,12,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,6,2.5,8.2,5,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,7,8.1,30.2,11,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,8,1.1,1.1,1,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,9,2.1,6.8,3,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,10,3.6,12.4,8,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,11,15.8,60.2,15,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,12,3.8,13.6,9,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,13,12.2,46.2,13,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,14,3.1,10.5,6,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202606040601,1,2026-09-20,6,1,2026-09-20 09:49:00,15,15,7,538996,15,2.4,7.9,4,202609200601,2026-09-20T09:50:02,6,1,2026-09-20T10:00:00,10m,2026-09-20T09:50:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,190620,1,2.4,3.4,5,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,190620,2,1.4,1.8,1,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,190620,3,3.1,4.5,6,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,190620,4,7.3,11.0,10,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
202609040602,1,2026-09-20,9,2,2026-09-20 10:09:00,13,13,7,190620,5,8.2,12.3,11,202609200902,2026-09-20T10:10:02,9,2,2026-09-20T10:20:00,10m,2026-09-20T10:10:00
