race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,1,30.2,9,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,2,39.8,10,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,3,5.4,2,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,4,14.7,8,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,5,10.7,6,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,6,8.0,5,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,7,7.8,4,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,8,14.3,7,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,9,39.9,11,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,10,2.8,1,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,37888,11,6.3,3,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,60234,1,33.6,11,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,60234,2,17.5,7,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
