race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,12,12.5,4,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,13,45.8,23,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,14,40.0,20,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,15,51.4,26,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,16,23.4,13,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,17,15.0,6,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,18,34.3,18,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,23,38.9,19,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,24,19.3,8,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,25,22.0,12,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,26,11.8,3,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,27,7.7,1,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,28,18.5,7,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,34,77.6,30,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,35,64.8,28,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,17742,36,40.9,21,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
