race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,1,31.8,6,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,2,2.8,2,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,3,21.0,4,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,4,78.1,11,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,5,58.8,10,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,6,1.7,1,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,7,13.9,3,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,8,34.3,8,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,9,24.4,5,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,182056,10,33.8,7,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
