race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,1,3.7,1,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,2,3.7,1,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,3,21.3,9,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,4,11.4,5,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,5,32.8,12,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,6,13.8,6,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,7,16.0,7,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,8,6.9,3,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,9,7.3,4,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,69167,10,19.8,8,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
