race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,1,3.3,9.4,7,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,2,1.2,2.3,2,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,3,2.4,6.8,4,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,4,7.8,23.7,11,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,5,4.6,13.8,10,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,6,1.1,1.1,1,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,7,1.4,3.6,3,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,8,4.0,11.8,9,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,9,2.9,8.2,5,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,203927,10,3.2,9.4,6,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
