race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,1,2.3,2.9,4,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,2,1.4,1.6,1,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,3,3.5,4.6,8,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,4,2.7,3.5,5,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,5,5.5,7.3,12,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,6,3.5,4.7,8,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,7,3.2,4.3,6,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,8,2.1,2.6,2,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,9,2.1,2.7,2,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,10,3.3,4.3,7,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,11,4.2,5.6,10,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:05:00,12,12,7,66185,12,4.3,5.7,11,202609190907,2026-09-19T12:10:02,9,7,2026-09-19T13:10:00,60m,2026-09-19T12:10:00
202606040507,1,2026-09-19,6,7,2026-09-19 12:21:00,14,14,7,45683,1,5.6,7.6,10,202609190607,2026-09-19T12:25:02,6,7,2026-09-19T13:25:00,60m,2026-09-19T12:25:00
202606040507,1,2026-09-19,6,7,2026-09-19 12:21:00,14,14,7,45683,2,1.9,2.4,2,202609190607,2026-09-19T12:25:02,6,7,2026-09-19T13:25:00,60m,2026-09-19T12:25:00
202606040507,1,2026-09-19,6,7,2026-09-19 12:21:00,14,14,7,45683,3,3.0,4.0,7,202609190607,2026-09-19T12:25:02,6,7,2026-09-19T13:25:00,60m,2026-09-19T12:25:00
