race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,12,29.5,11,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,13,88.4,22,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,14,216.9,29,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,15,18.6,7,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,16,73.3,21,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,17,71.0,20,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,18,122.5,25,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,23,29.2,10,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,24,100.2,23,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,25,2.6,1,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,26,15.3,4,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,27,17.6,6,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,28,44.2,15,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,34,261.5,31,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,35,16.8,5,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,36,64.1,18,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,37,59.0,16,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,38,119.3,24,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,45,60.7,17,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,46,166.8,28,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,47,128.9,26,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,48,227.6,30,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,55,37.9,13,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,56,7.3,2,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,57,8.3,3,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,58,21.9,8,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,66,156.2,27,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,67,24.9,9,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,68,67.6,19,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,77,34.2,12,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,78,39.5,14,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202606040505,1,2026-09-19,6,5,2026-09-19 12:14:00,12,12,7,47581,88,449.6,32,202609190605,2026-09-19T12:15:02,6,5,2026-09-19T12:25:00,10m,2026-09-19T12:15:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,12,208.0,28,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,13,101.6,21,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,14,247.7,30,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,15,289.8,31,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,16,70.0,18,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,17,179.2,27,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,18,45.6,14,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,23,144.1,23,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,24,225.1,29,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,25,162.1,24,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,26,105.2,22,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,27,167.1,25,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,28,60.1,16,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,34,22.0,11,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,35,31.1,13,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,36,8.5,3,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,37,46.6,15,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,38,4.9,2,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,45,68.4,17,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,46,20.3,10,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,47,70.9,19,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,48,18.7,7,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,56,19.7,9,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,57,72.8,20,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,58,15.8,5,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,66,17.7,6,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,67,28.3,12,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:29:00,11,11,7,35160,68,3.8,1,202609190906,2026-09-19T12:30:02,9,6,2026-09-19T12:40:00,10m,2026-09-19T12:30:00
