race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,1,4.5,7.1,9,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,2,6.0,9.4,10,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,3,1.6,2.2,2,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,4,2.9,4.5,8,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,5,2.6,4.0,6,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,6,2.3,3.4,5,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,7,1.9,2.8,3,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,8,2.8,4.4,7,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,9,7.1,11.1,11,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,10,1.2,1.4,1,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202609040506,1,2026-09-19,9,6,2026-09-19 12:05:00,11,11,7,32012,11,2.1,3.2,4,202609190906,2026-09-19T12:10:02,9,6,2026-09-19T12:40:00,30m,2026-09-19T12:10:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,1,4.2,7.5,10,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,2,2.6,4.5,6,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,3,2.4,4.0,4,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,4,4.7,8.4,11,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,5,3.9,6.9,9,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,6,2.6,4.6,6,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,7,9.6,17.4,12,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,8,3.8,6.8,8,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,9,2.4,4.1,4,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,10,1.1,1.2,1,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,11,2.3,3.8,3,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202606040506,1,2026-09-19,6,6,2026-09-19 12:22:00,12,12,7,55013,12,1.8,2.7,2,202609190606,2026-09-19T12:25:02,6,6,2026-09-19T12:55:00,30m,2026-09-19T12:25:00
202609040507,1,2026-09-19,9,7,2026-09-19 12:34:00,12,12,7,81966,1,2.1,2.7,4,202609190907,2026-09-19T12:40:02,9,7,2026-09-19T13:10:00,30m,2026-09-19T12:40:00
