race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,1,2.2,6.6,5.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,2,2.3,6.9,6.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,3,1.1,1.1,1.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,4,4.4,14.0,8.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,5,1.5,4.0,3.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,6,1.5,4.0,3.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,7,3.7,11.9,7.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:29:00,8,0,7,148167,8,1.1,1.9,2.0,202609210901,2026-09-21T09:30:02,9,1,2026-09-21T10:00:00,30m,2026-09-21T09:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,1,1.6,2.3,3.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,2,3.4,5.1,7.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,3,1.7,2.5,4.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,4,14.1,21.9,10.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,5,1.2,1.5,1.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,6,5.6,8.7,9.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,7,2.6,3.9,6.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,8,1.8,2.7,5.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:04:00,10,0,7,110198,9,1.5,2.1,2.0,202609210902,2026-09-21T10:05:02,9,2,2026-09-21T10:35:00,30m,2026-09-21T10:05:00,60.0,0B31
