race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,12,66.8,15.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,13,15.4,9.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,14,175.2,26.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,15,7.2,3.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,16,168.2,24.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,17,8.8,5.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,18,12.4,7.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,23,86.5,17.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,24,364.5,29.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,25,50.1,13.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,26,314.2,28.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,27,49.6,12.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,28,61.8,14.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,34,211.1,27.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,35,10.7,6.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,36,139.4,22.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,37,13.8,8.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,38,16.7,10.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,45,165.1,23.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,46,374.5,30.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,47,127.4,21.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,48,169.2,25.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,56,105.5,20.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,57,7.0,2.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,58,6.1,1.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,67,104.5,19.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,68,97.8,18.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,77,36.3,11.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,78,8.4,4.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,68349,88,69.7,16.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,12,223.1,30.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,13,69.6,20.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,14,37.1,14.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,15,54.7,17.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,16,20.9,8.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,17,135.8,26.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,18,54.2,16.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,23,254.2,32.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,24,178.4,27.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,25,181.1,28.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,26,78.9,21.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,27,219.0,29.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,28,135.6,25.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,88988,34,16.6,6.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
