race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,kumiban,odds_wakuren,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,12,48.3,13.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,13,12.1,8.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,14,90.7,22.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,15,10.8,7.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,16,111.9,24.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,17,9.4,4.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,18,14.5,9.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,23,58.6,17.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,24,203.4,30.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,25,48.3,13.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,26,172.1,29.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,27,46.9,12.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,28,57.6,16.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,34,135.6,27.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,35,10.4,5.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,36,75.8,21.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,37,10.7,6.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,38,17.8,10.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,45,118.8,26.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,46,150.8,28.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,47,63.6,18.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,48,116.7,25.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,56,65.1,19.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,57,7.6,2.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,58,7.5,1.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,67,68.5,20.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,68,57.1,15.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,77,35.5,11.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,78,8.3,3.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 09:33:00,10,0,7,16786,88,92.6,23.0,202609210902,2026-09-21T09:35:02,9,2,2026-09-21T10:35:00,60m,2026-09-21T09:35:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,12,107.3,29.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,13,41.5,18.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,14,30.3,13.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,15,38.3,16.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,16,19.8,8.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,17,75.9,24.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,18,47.6,19.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,23,133.7,31.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,24,105.9,28.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,25,113.1,30.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,26,56.7,22.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,27,104.6,27.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,28,96.8,26.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,34,18.0,7.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,35,21.1,9.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,36,9.4,4.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,37,62.1,23.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,38,28.9,12.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,44,55.4,21.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,45,14.6,5.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,46,5.7,1.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,47,41.0,17.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,48,17.0,6.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,55,198.2,32.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,56,8.0,2.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,57,47.7,20.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,58,26.2,10.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,66,34.9,15.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:03:00,13,0,7,21066,67,26.2,10.0,202609210903,2026-09-21T10:05:02,9,3,2026-09-21T11:05:00,60m,2026-09-21T10:05:00,120.0,0B31
