race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_place_min,odds_place_max,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,1,2.3,8.0,5.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,2,2.3,8.1,6.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,3,1.1,1.1,1.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,4,4.5,16.7,8.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,5,1.4,4.4,4.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,6,1.4,4.4,3.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,7,3.8,14.0,7.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:49:00,8,0,7,297914,8,1.1,1.9,2.0,202609210901,2026-09-21T09:50:02,9,1,2026-09-21T10:00:00,10m,2026-09-21T09:50:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,1,1.4,2.1,3.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,2,4.3,7.1,7.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,3,1.7,2.5,4.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,4,18.1,30.1,10.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,5,1.2,1.5,1.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,6,9.0,14.9,9.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,7,2.4,3.7,6.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,8,2.0,3.0,5.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,9,1.3,1.9,2.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:24:00,10,0,7,338755,10,5.8,9.5,8.0,202609210902,2026-09-21T10:25:02,9,2,2026-09-21T10:35:00,10m,2026-09-21T10:25:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,1,4.3,7.8,8.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,2,11.6,21.6,13.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,3,1.6,2.7,4.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,4,1.5,2.4,2.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,5,3.5,6.2,6.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,6,1.6,2.6,3.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,7,8.5,15.8,11.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,8,5.7,10.4,9.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,9,1.1,1.2,1.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:54:00,13,0,7,316129,10,11.1,20.8,12.0,202609210903,2026-09-21T10:55:02,9,3,2026-09-21T11:05:00,10m,2026-09-21T10:55:00,60.0,0B31
