race_id,data_kubun,made_date,keibajo_code,race_num,happyo_datetime,toroku_tosu,syusso_tosu,hatsubai_flag,hyosu_total,umaban,odds_win,ninkijun,rt_key,acquired_at,venue_code,race_number,post_datetime,snapshot_label,target_datetime,source_age_seconds,odds_dataspec
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,1,31.3,6.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,2,23.0,5.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,3,1.9,1.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,4,58.0,8.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,5,10.0,4.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,6,9.0,3.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,7,46.9,7.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040701,1,2026-09-21,9,1,2026-09-21 09:54:00,8,0,7,303748,8,2.4,2.0,202609210901,2026-09-21T09:55:02,9,1,2026-09-21T10:00:00,5m,2026-09-21T09:55:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,1,4.1,2.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,2,29.5,7.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,3,6.0,4.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,4,93.0,10.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,5,3.1,1.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,6,59.5,9.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,7,10.2,6.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,8,7.4,5.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,9,4.8,3.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040702,1,2026-09-21,9,2,2026-09-21 10:29:00,10,0,7,434027,10,39.7,8.0,202609210902,2026-09-21T10:30:02,9,2,2026-09-21T10:35:00,5m,2026-09-21T10:30:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,1,22.8,8.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,2,91.6,13.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,3,7.7,4.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,4,7.1,3.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,5,17.1,6.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,6,6.2,2.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,7,67.9,11.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,8,39.6,9.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,9,1.9,1.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,10,79.3,12.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,11,41.1,10.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,12,20.8,7.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040703,1,2026-09-21,9,3,2026-09-21 10:59:00,13,0,7,406031,13,15.5,5.0,202609210903,2026-09-21T11:00:02,9,3,2026-09-21T11:05:00,5m,2026-09-21T11:00:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,1,3.9,1.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,2,44.8,13.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,3,5.1,4.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,4,28.8,9.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,5,37.0,11.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,6,28.2,8.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,7,34.2,10.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,8,137.6,15.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,9,40.2,12.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,10,24.4,7.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,11,4.7,3.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
202609040704,1,2026-09-21,9,4,2026-09-21 11:29:00,15,0,7,368449,12,11.2,5.0,202609210904,2026-09-21T11:30:02,9,4,2026-09-21T11:35:00,5m,2026-09-21T11:30:00,60.0,0B31
