race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202204040102,202210150402,2022-10-15,10:25:00,01,7.0,490700,09:23:00,7.4,704220,09:54:00,7.8,1203820,10:14:00,7.5,1414370,10:19:00,7.5,1414370,10:19:00,8.3,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,02,31.0,490700,09:23:00,31.5,704220,09:54:00,42.9,1203820,10:14:00,45.6,1414370,10:19:00,45.6,1414370,10:19:00,80.7,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,03,190.4,490700,09:23:00,182.9,704220,09:54:00,207.5,1203820,10:14:00,224.6,1414370,10:19:00,224.6,1414370,10:19:00,350.8,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,04,2.8,490700,09:23:00,2.9,704220,09:54:00,3.6,1203820,10:14:00,3.5,1414370,10:19:00,3.5,1414370,10:19:00,2.2,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,05,121.8,490700,09:23:00,112.6,704220,09:54:00,137.7,1203820,10:14:00,146.5,1414370,10:19:00,146.5,1414370,10:19:00,265.4,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,06,34.8,490700,09:23:00,35.3,704220,09:54:00,40.9,1203820,10:14:00,38.4,1414370,10:19:00,38.4,1414370,10:19:00,42.7,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,07,5.7,490700,09:23:00,5.8,704220,09:54:00,4.5,1203820,10:14:00,4.6,1414370,10:19:00,4.6,1414370,10:19:00,5.8,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,08,20.2,490700,09:23:00,22.3,704220,09:54:00,27.2,1203820,10:14:00,27.7,1414370,10:19:00,27.7,1414370,10:19:00,36.4,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,09,4.9,490700,09:23:00,4.8,704220,09:54:00,4.9,1203820,10:14:00,5.1,1414370,10:19:00,5.1,1414370,10:19:00,6.5,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,10,22.2,490700,09:23:00,15.0,704220,09:54:00,8.8,1203820,10:14:00,9.0,1414370,10:19:00,9.0,1414370,10:19:00,11.4,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,11,22.8,490700,09:23:00,24.2,704220,09:54:00,29.7,1203820,10:14:00,29.8,1414370,10:19:00,29.8,1414370,10:19:00,39.7,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,12,189.5,490700,09:23:00,141.8,704220,09:54:00,166.0,1203820,10:14:00,174.4,1414370,10:19:00,174.4,1414370,10:19:00,293.5,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,13,23.3,490700,09:23:00,24.7,704220,09:54:00,20.6,1203820,10:14:00,18.7,1414370,10:19:00,18.7,1414370,10:19:00,17.6,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,14,189.5,490700,09:23:00,147.3,704220,09:54:00,166.6,1203820,10:14:00,179.1,1414370,10:19:00,179.1,1414370,10:19:00,264.2,3413490,10:24:00
202204040102,202210150402,2022-10-15,10:25:00,15,19.1,490700,09:23:00,17.2,704220,09:54:00,17.4,1203820,10:14:00,17.0,1414370,10:19:00,17.0,1414370,10:19:00,20.0,3413490,10:24:00
202204040103,202210150403,2022-10-15,10:55:00,01,13.1,341000,09:53:00,14.3,410860,10:21:00,16.6,802830,10:44:00,17.8,1058130,10:49:00,17.8,1058130,10:49:00,22.6,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,02,15.0,341000,09:53:00,15.3,410860,10:21:00,19.0,802830,10:44:00,20.9,1058130,10:49:00,20.9,1058130,10:49:00,34.4,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,03,12.0,341000,09:53:00,11.9,410860,10:21:00,10.5,802830,10:44:00,10.9,1058130,10:49:00,10.9,1058130,10:49:00,8.2,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,04,8.0,341000,09:53:00,8.0,410860,10:21:00,8.0,802830,10:44:00,8.8,1058130,10:49:00,8.8,1058130,10:49:00,8.9,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,05,2.2,341000,09:53:00,2.2,410860,10:21:00,2.7,802830,10:44:00,2.6,1058130,10:49:00,2.6,1058130,10:49:00,2.3,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,06,25.9,341000,09:53:00,25.5,410860,10:21:00,23.5,802830,10:44:00,25.6,1058130,10:49:00,25.6,1058130,10:49:00,35.9,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,07,69.9,341000,09:53:00,69.9,410860,10:21:00,89.5,802830,10:44:00,103.0,1058130,10:49:00,103.0,1058130,10:49:00,193.5,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,08,153.3,341000,09:53:00,157.2,410860,10:21:00,166.3,802830,10:44:00,190.9,1058130,10:49:00,190.9,1058130,10:49:00,314.0,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,09,23.4,341000,09:53:00,23.8,410860,10:21:00,20.8,802830,10:44:00,18.3,1058130,10:49:00,18.3,1058130,10:49:00,25.3,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,10,153.3,341000,09:53:00,164.6,410860,10:21:00,167.9,802830,10:44:00,191.3,1058130,10:49:00,191.3,1058130,10:49:00,352.9,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,11,25.6,341000,09:53:00,28.6,410860,10:21:00,27.3,802830,10:44:00,27.0,1058130,10:49:00,27.0,1058130,10:49:00,31.9,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,12,121.7,341000,09:53:00,127.3,410860,10:21:00,111.9,802830,10:44:00,97.0,1058130,10:49:00,97.0,1058130,10:49:00,186.7,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,13,95.6,341000,09:53:00,99.1,410860,10:21:00,135.5,802830,10:44:00,151.0,1058130,10:49:00,151.0,1058130,10:49:00,305.0,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,14,40.3,341000,09:53:00,35.7,410860,10:21:00,35.3,802830,10:44:00,37.9,1058130,10:49:00,37.9,1058130,10:49:00,60.2,3255650,10:54:00
202204040103,202210150403,2022-10-15,10:55:00,15,4.8,341000,09:53:00,4.7,410860,10:21:00,3.4,802830,10:44:00,3.1,1058130,10:49:00,3.1,1058130,10:49:00,3.0,3255650,10:54:00
202204040105,202210150405,2022-10-15,12:15:00,01,25.0,438580,11:11:00,25.6,585140,11:41:00,39.3,1460720,12:04:00,28.6,1963570,12:09:00,28.6,1963570,12:09:00,36.9,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,02,10.4,438580,11:11:00,10.9,585140,11:41:00,9.3,1460720,12:04:00,9.5,1963570,12:09:00,9.5,1963570,12:09:00,9.0,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,03,8.6,438580,11:11:00,9.0,585140,11:41:00,9.8,1460720,12:04:00,10.4,1963570,12:09:00,10.4,1963570,12:09:00,11.1,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,04,22.1,438580,11:11:00,24.2,585140,11:41:00,24.1,1460720,12:04:00,25.1,1963570,12:09:00,25.1,1963570,12:09:00,24.1,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,05,7.6,438580,11:11:00,6.6,585140,11:41:00,6.3,1460720,12:04:00,6.8,1963570,12:09:00,6.8,1963570,12:09:00,8.1,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,06,59.2,438580,11:11:00,61.6,585140,11:41:00,83.5,1460720,12:04:00,94.8,1963570,12:09:00,94.8,1963570,12:09:00,121.8,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,07,97.7,438580,11:11:00,114.3,585140,11:41:00,143.9,1460720,12:04:00,164.6,1963570,12:09:00,164.6,1963570,12:09:00,202.0,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,08,27.7,438580,11:11:00,29.2,585140,11:41:00,28.1,1460720,12:04:00,29.2,1963570,12:09:00,29.2,1963570,12:09:00,24.8,3251290,12:14:00
202204040105,202210150405,2022-10-15,12:15:00,09,10.5,438580,11:11:00,10.9,585140,11:41:00,14.7,1460720,12:04:00,12.0,1963570,12:09:00,12.0,1963570,12:09:00,13.4,3251290,12:14:00
