race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202106020301,202103060601,2021-03-06,10:10:00,01,97.5,558310,09:10:00,91.7,745670,09:40:00,108.9,1189110,09:59:00,131.1,1608270,10:05:00,131.1,1608270,10:05:00,131.1,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,02,44.7,558310,09:10:00,44.7,745670,09:40:00,53.5,1189110,09:59:00,61.1,1608270,10:05:00,61.1,1608270,10:05:00,61.1,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,03,8.7,558310,09:10:00,8.7,745670,09:40:00,8.5,1189110,09:59:00,8.5,1608270,10:05:00,8.5,1608270,10:05:00,8.5,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,04,76.3,558310,09:10:00,73.5,745670,09:40:00,76.1,1189110,09:59:00,88.5,1608270,10:05:00,88.5,1608270,10:05:00,88.5,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,05,77.6,558310,09:10:00,75.3,745670,09:40:00,80.5,1189110,09:59:00,88.0,1608270,10:05:00,88.0,1608270,10:05:00,88.0,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,06,35.7,558310,09:10:00,30.0,745670,09:40:00,26.9,1189110,09:59:00,27.8,1608270,10:05:00,27.8,1608270,10:05:00,27.8,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,07,2.2,558310,09:10:00,2.3,745670,09:40:00,2.4,1189110,09:59:00,2.1,1608270,10:05:00,2.1,1608270,10:05:00,2.1,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,08,52.7,558310,09:10:00,50.5,745670,09:40:00,55.2,1189110,09:59:00,66.7,1608270,10:05:00,66.7,1608270,10:05:00,66.7,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,09,40.7,558310,09:10:00,32.8,745670,09:40:00,38.0,1189110,09:59:00,36.8,1608270,10:05:00,36.8,1608270,10:05:00,36.8,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,10,5.1,558310,09:10:00,4.9,745670,09:40:00,4.4,1189110,09:59:00,4.6,1608270,10:05:00,4.6,1608270,10:05:00,4.6,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,11,7.6,558310,09:10:00,7.7,745670,09:40:00,7.2,1189110,09:59:00,7.2,1608270,10:05:00,7.2,1608270,10:05:00,7.2,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,12,44.3,558310,09:10:00,45.1,745670,09:40:00,41.3,1189110,09:59:00,49.2,1608270,10:05:00,49.2,1608270,10:05:00,49.2,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,13,58.6,558310,09:10:00,62.7,745670,09:40:00,81.5,1189110,09:59:00,97.8,1608270,10:05:00,97.8,1608270,10:05:00,97.8,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,14,8.8,558310,09:10:00,8.8,745670,09:40:00,9.7,1189110,09:59:00,11.0,1608270,10:05:00,11.0,1608270,10:05:00,11.0,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,15,17.0,558310,09:10:00,17.2,745670,09:40:00,16.8,1189110,09:59:00,18.3,1608270,10:05:00,18.3,1608270,10:05:00,18.3,1608270,10:05:00
202106020301,202103060601,2021-03-06,10:10:00,16,35.5,558310,09:10:00,33.5,745670,09:40:00,34.8,1189110,09:59:00,39.1,1608270,10:05:00,39.1,1608270,10:05:00,39.1,1608270,10:05:00
202106020302,202103060602,2021-03-06,10:40:00,01,35.5,547130,09:35:00,33.0,708920,10:09:00,44.3,1520160,10:29:00,42.8,2235670,10:35:00,42.8,2235670,10:35:00,42.8,2235670,10:35:00
202106020302,202103060602,2021-03-06,10:40:00,02,6.1,547130,09:35:00,6.4,708920,10:09:00,7.7,1520160,10:29:00,7.0,2235670,10:35:00,7.0,2235670,10:35:00,7.0,2235670,10:35:00
202106020302,202103060602,2021-03-06,10:40:00,03,9.9,547130,09:35:00,9.9,708920,10:09:00,13.3,1520160,10:29:00,14.0,2235670,10:35:00,14.0,2235670,10:35:00,14.0,2235670,10:35:00
202106020302,202103060602,2021-03-06,10:40:00,04,115.7,547130,09:35:00,127.7,708920,10:09:00,199.0,1520160,10:29:00,228.4,2235670,10:35:00,228.4,2235670,10:35:00,228.4,2235670,10:35:00
