race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
202603010101,202604110301,2026-04-11,09:45:00,01,2.9,5.8,5965200,08:45:00,2.9,6.3,8958200,09:15:00,2.5,5.6,18433400,09:34:00,2.4,6.5,35110500,09:39:00,2.4,6.5,35110500,09:39:00,2.4,7.4,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,02,2.0,3.9,5965200,08:45:00,2.2,4.6,8958200,09:15:00,2.6,5.7,18433400,09:34:00,2.7,7.5,35110500,09:39:00,2.7,7.5,35110500,09:39:00,2.5,7.8,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,03,3.3,6.7,5965200,08:45:00,3.4,7.6,8958200,09:15:00,3.4,7.7,18433400,09:34:00,3.5,9.9,35110500,09:39:00,3.5,9.9,35110500,09:39:00,3.8,12.5,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,04,2.2,4.3,5965200,08:45:00,2.0,4.3,8958200,09:15:00,1.7,3.5,18433400,09:34:00,1.7,4.4,35110500,09:39:00,1.7,4.4,35110500,09:39:00,1.9,5.5,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,05,12.1,26.1,5965200,08:45:00,13.9,33.0,8958200,09:15:00,17.2,42.4,18433400,09:34:00,22.2,68.4,35110500,09:39:00,22.2,68.4,35110500,09:39:00,34.0,120.3,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,06,2.2,4.2,5965200,08:45:00,2.3,4.8,8958200,09:15:00,2.4,5.4,18433400,09:34:00,2.4,6.6,35110500,09:39:00,2.4,6.6,35110500,09:39:00,2.1,6.2,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,07,16.2,35.1,5965200,08:45:00,17.1,40.9,8958200,09:15:00,23.4,57.8,18433400,09:34:00,28.6,88.5,35110500,09:39:00,28.6,88.5,35110500,09:39:00,41.1,145.7,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,08,8.2,17.5,5965200,08:45:00,7.9,18.6,8958200,09:15:00,10.7,26.0,18433400,09:34:00,12.5,38.0,35110500,09:39:00,12.5,38.0,35110500,09:39:00,17.7,62.0,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,09,18.8,40.6,5965200,08:45:00,17.7,42.3,8958200,09:15:00,19.0,46.8,18433400,09:34:00,22.5,69.3,35110500,09:39:00,22.5,69.3,35110500,09:39:00,34.5,122.3,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,10,11.6,24.9,5965200,08:45:00,11.2,26.5,8958200,09:15:00,12.3,30.1,18433400,09:34:00,14.7,45.1,35110500,09:39:00,14.7,45.1,35110500,09:39:00,17.0,59.6,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,11,1.6,2.7,5965200,08:45:00,1.4,2.4,8958200,09:15:00,1.5,2.8,18433400,09:34:00,1.5,3.6,35110500,09:39:00,1.5,3.6,35110500,09:39:00,1.5,3.8,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,12,2.4,4.7,5965200,08:45:00,2.3,4.9,8958200,09:15:00,2.2,4.9,18433400,09:34:00,1.9,5.0,35110500,09:39:00,1.9,5.0,35110500,09:39:00,1.7,5.0,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,13,9.4,20.2,5965200,08:45:00,9.3,22.0,8958200,09:15:00,12.5,30.5,18433400,09:34:00,12.8,39.0,35110500,09:39:00,12.8,39.0,35110500,09:39:00,18.5,64.9,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,14,1.1,1.1,5965200,08:45:00,1.1,1.1,8958200,09:15:00,1.1,1.1,18433400,09:34:00,1.1,1.1,35110500,09:39:00,1.1,1.1,35110500,09:39:00,1.1,1.1,78642500,09:44:00
202603010101,202604110301,2026-04-11,09:45:00,15,9.8,21.0,5965200,08:45:00,10.1,23.8,8958200,09:15:00,11.4,27.7,18433400,09:34:00,12.9,39.4,35110500,09:39:00,12.9,39.4,35110500,09:39:00,17.9,62.9,78642500,09:44:00
202603010102,202604110302,2026-04-11,10:15:00,01,4.5,8.0,2275600,09:09:00,4.4,8.5,3755300,09:44:00,5.7,12.4,7416100,10:04:00,6.4,16.0,11198600,10:09:00,6.4,16.0,11198600,10:09:00,9.0,24.0,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,02,1.3,1.7,2275600,09:09:00,1.1,1.3,3755300,09:44:00,1.1,1.5,7416100,10:04:00,1.1,1.2,11198600,10:09:00,1.1,1.2,11198600,10:09:00,1.1,1.3,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,03,5.6,10.0,2275600,09:09:00,5.7,11.2,3755300,09:44:00,3.4,7.1,7416100,10:04:00,3.8,9.2,11198600,10:09:00,3.8,9.2,11198600,10:09:00,4.8,12.5,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,04,2.7,4.6,2275600,09:09:00,2.7,5.0,3755300,09:44:00,2.7,5.6,7416100,10:04:00,2.6,5.9,11198600,10:09:00,2.6,5.9,11198600,10:09:00,2.2,5.2,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,05,3.7,6.5,2275600,09:09:00,3.2,6.1,3755300,09:44:00,3.1,6.3,7416100,10:04:00,2.6,6.1,11198600,10:09:00,2.6,6.1,11198600,10:09:00,2.8,7.0,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,06,1.2,1.5,2275600,09:09:00,1.3,1.7,3755300,09:44:00,1.1,1.3,7416100,10:04:00,1.1,1.4,11198600,10:09:00,1.1,1.4,11198600,10:09:00,1.1,1.3,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,07,6.2,11.1,2275600,09:09:00,6.8,13.3,3755300,09:44:00,8.3,18.2,7416100,10:04:00,8.0,20.0,11198600,10:09:00,8.0,20.0,11198600,10:09:00,6.0,15.9,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,08,6.9,12.4,2275600,09:09:00,7.0,13.8,3755300,09:44:00,8.9,19.6,7416100,10:04:00,9.7,24.5,11198600,10:09:00,9.7,24.5,11198600,10:09:00,16.3,44.5,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,09,8.2,14.8,2275600,09:09:00,8.3,16.2,3755300,09:44:00,8.7,19.2,7416100,10:04:00,9.2,23.3,11198600,10:09:00,9.2,23.3,11198600,10:09:00,13.7,37.1,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,10,2.5,4.2,2275600,09:09:00,2.2,3.9,3755300,09:44:00,2.3,4.6,7416100,10:04:00,2.3,5.3,11198600,10:09:00,2.3,5.3,11198600,10:09:00,2.4,5.9,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,11,2.9,5.0,2275600,09:09:00,3.3,6.3,3755300,09:44:00,2.8,5.8,7416100,10:04:00,2.6,5.9,11198600,10:09:00,2.6,5.9,11198600,10:09:00,2.1,5.0,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,12,8.6,15.5,2275600,09:09:00,9.4,18.4,3755300,09:44:00,11.1,24.4,7416100,10:04:00,12.2,31.0,11198600,10:09:00,12.2,31.0,11198600,10:09:00,18.0,49.0,33122900,10:14:00
202603010102,202604110302,2026-04-11,10:15:00,13,3.9,6.8,2275600,09:09:00,4.5,8.7,3755300,09:44:00,4.1,8.6,7416100,10:04:00,4.3,10.3,11198600,10:09:00,4.3,10.3,11198600,10:09:00,2.9,7.3,33122900,10:14:00
