race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202605010101,202601310501,2026-01-31,10:05:00,01,62.9,798890,09:01:00,67.7,1239510,09:34:00,71.4,2005980,09:54:00,68.3,2556150,09:59:00,68.3,2556150,09:59:00,76.8,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,02,6.7,798890,09:01:00,7.6,1239510,09:34:00,6.8,2005980,09:54:00,6.5,2556150,09:59:00,6.5,2556150,09:59:00,6.3,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,03,11.6,798890,09:01:00,12.8,1239510,09:34:00,12.1,2005980,09:54:00,12.4,2556150,09:59:00,12.4,2556150,09:59:00,15.2,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,04,22.9,798890,09:01:00,24.5,1239510,09:34:00,22.8,2005980,09:54:00,23.4,2556150,09:59:00,23.4,2556150,09:59:00,30.2,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,05,20.8,798890,09:01:00,22.8,1239510,09:34:00,22.5,2005980,09:54:00,23.5,2556150,09:59:00,23.5,2556150,09:59:00,29.0,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,06,177.0,798890,09:01:00,185.6,1239510,09:34:00,223.1,2005980,09:54:00,258.1,2556150,09:59:00,258.1,2556150,09:59:00,441.4,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,07,130.9,798890,09:01:00,138.4,1239510,09:34:00,167.6,2005980,09:54:00,188.4,2556150,09:59:00,188.4,2556150,09:59:00,344.6,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,08,2.0,798890,09:01:00,1.8,1239510,09:34:00,2.1,2005980,09:54:00,2.2,2556150,09:59:00,2.2,2556150,09:59:00,2.3,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,09,5.2,798890,09:01:00,5.7,1239510,09:34:00,4.3,2005980,09:54:00,4.1,2556150,09:59:00,4.1,2556150,09:59:00,3.9,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,10,7.0,798890,09:01:00,7.8,1239510,09:34:00,7.0,2005980,09:54:00,6.6,2556150,09:59:00,6.6,2556150,09:59:00,4.6,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,11,121.7,798890,09:01:00,97.8,1239510,09:34:00,102.8,2005980,09:54:00,114.8,2556150,09:59:00,114.8,2556150,09:59:00,199.6,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,12,77.2,798890,09:01:00,75.6,1239510,09:34:00,101.4,2005980,09:54:00,113.4,2556150,09:59:00,113.4,2556150,09:59:00,203.0,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,13,88.0,798890,09:01:00,78.8,1239510,09:34:00,73.4,2005980,09:54:00,76.4,2556150,09:59:00,76.4,2556150,09:59:00,103.3,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,14,61.8,798890,09:01:00,68.9,1239510,09:34:00,94.4,2005980,09:54:00,102.0,2556150,09:59:00,102.0,2556150,09:59:00,189.8,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,15,53.1,798890,09:01:00,49.1,1239510,09:34:00,51.0,2005980,09:54:00,54.3,2556150,09:59:00,54.3,2556150,09:59:00,77.6,6268170,10:04:00
202605010101,202601310501,2026-01-31,10:05:00,16,150.3,798890,09:01:00,163.3,1239510,09:34:00,180.1,2005980,09:54:00,193.0,2556150,09:59:00,193.0,2556150,09:59:00,353.8,6268170,10:04:00
202605010102,202601310502,2026-01-31,10:35:00,01,28.5,450620,09:31:00,28.2,595580,10:01:00,29.0,1343290,10:24:00,29.6,1890160,10:29:00,29.6,1890160,10:29:00,41.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,02,24.7,450620,09:31:00,24.2,595580,10:01:00,27.8,1343290,10:24:00,25.4,1890160,10:29:00,25.4,1890160,10:29:00,15.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,03,27.4,450620,09:31:00,26.0,595580,10:01:00,27.3,1353800,10:24:00,27.0,1890160,10:29:00,27.0,1890160,10:29:00,27.5,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,04,57.4,450620,09:31:00,49.4,595580,10:01:00,74.8,1353800,10:24:00,82.0,1890160,10:29:00,82.0,1890160,10:29:00,141.8,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,05,7.4,450620,09:31:00,7.6,595580,10:01:00,8.1,1353800,10:24:00,7.9,1890160,10:29:00,7.9,1890160,10:29:00,8.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,06,93.3,450620,09:31:00,98.6,595580,10:01:00,139.0,1353800,10:24:00,153.8,1890160,10:29:00,153.8,1890160,10:29:00,134.5,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,07,9.2,450620,09:31:00,8.8,595580,10:01:00,7.4,1353800,10:24:00,6.5,1890160,10:29:00,6.5,1890160,10:29:00,4.5,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,08,63.8,450620,09:31:00,60.3,595580,10:01:00,83.5,1353800,10:24:00,101.2,1890160,10:29:00,101.2,1890160,10:29:00,170.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,09,21.4,450620,09:31:00,22.2,595580,10:01:00,33.3,1353800,10:24:00,36.9,1890160,10:29:00,36.9,1890160,10:29:00,49.0,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,10,15.8,450620,09:31:00,16.1,595580,10:01:00,13.0,1353800,10:24:00,13.0,1890160,10:29:00,13.0,1890160,10:29:00,15.9,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,11,2.4,450620,09:31:00,2.5,595580,10:01:00,2.3,1353800,10:24:00,2.5,1890160,10:29:00,2.5,1890160,10:29:00,2.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,12,15.0,450620,09:31:00,14.2,595580,10:01:00,14.7,1353800,10:24:00,15.3,1890160,10:29:00,15.3,1890160,10:29:00,18.3,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,13,12.8,450620,09:31:00,12.5,595580,10:01:00,13.1,1353800,10:24:00,13.0,1890160,10:29:00,13.0,1890160,10:29:00,16.3,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,14,10.9,450620,09:31:00,11.0,595580,10:01:00,10.7,1353800,10:24:00,10.7,1890160,10:29:00,10.7,1890160,10:29:00,9.6,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,15,14.6,450620,09:31:00,13.9,595580,10:01:00,14.6,1343290,10:24:00,12.8,1890160,10:29:00,12.8,1890160,10:29:00,15.3,5073040,10:34:00
202605010102,202601310502,2026-01-31,10:35:00,16,41.1,450620,09:31:00,37.5,595580,10:01:00,51.1,1343290,10:24:00,50.7,1890160,10:29:00,50.7,1890160,10:29:00,33.2,5073040,10:34:00
202605010103,202601310503,2026-01-31,11:05:00,01,13.5,468340,09:57:00,14.4,656740,10:34:00,18.3,1676750,10:54:00,17.6,2359490,10:59:00,17.6,2359490,10:59:00,15.1,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,02,4.6,468340,09:57:00,5.1,656740,10:34:00,6.5,1676750,10:54:00,7.0,2359490,10:59:00,7.0,2359490,10:59:00,5.2,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,03,8.7,468340,09:57:00,8.9,656740,10:34:00,8.5,1676750,10:54:00,7.9,2359490,10:59:00,7.9,2359490,10:59:00,5.5,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,04,34.5,468340,09:57:00,38.2,656740,10:34:00,60.7,1676750,10:54:00,61.3,2359490,10:59:00,61.3,2359490,10:59:00,43.2,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,05,35.0,468340,09:57:00,38.0,656740,10:34:00,50.3,1676750,10:54:00,52.1,2359490,10:59:00,52.1,2359490,10:59:00,60.6,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,06,22.7,468340,09:57:00,24.5,656740,10:34:00,35.6,1676750,10:54:00,41.7,2359490,10:59:00,41.7,2359490,10:59:00,57.7,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,07,2.7,468340,09:57:00,2.4,656740,10:34:00,1.7,1676750,10:54:00,1.6,2359490,10:59:00,1.6,2359490,10:59:00,1.9,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,08,53.1,468340,09:57:00,60.3,656740,10:34:00,83.5,1676750,10:54:00,86.8,2359490,10:59:00,86.8,2359490,10:59:00,126.4,6586040,11:04:00
202605010103,202601310503,2026-01-31,11:05:00,09,34.5,468340,09:57:00,39.2,656740,10:34:00,71.7,1676750,10:54:00,84.0,2359490,10:59:00,84.0,2359490,10:59:00,136.2,6586040,11:04:00
