race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202604010102,202605020402,2026-05-02,10:20:00,01,17.3,300040,09:19:00,17.2,439900,09:49:00,22.1,928840,10:09:00,24.2,2178350,10:14:00,24.2,2178350,10:14:00,29.8,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,02,81.0,300040,09:19:00,84.3,439900,09:49:00,110.0,928840,10:09:00,146.5,2178350,10:14:00,146.5,2178350,10:14:00,199.6,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,03,4.4,300040,09:19:00,4.9,439900,09:49:00,5.7,928840,10:09:00,6.7,2178350,10:14:00,6.7,2178350,10:14:00,7.2,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,04,23.0,300040,09:19:00,20.8,439900,09:49:00,19.7,928840,10:09:00,21.4,2178350,10:14:00,21.4,2178350,10:14:00,23.8,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,05,6.0,300040,09:19:00,5.4,439900,09:49:00,5.2,928840,10:09:00,4.7,2178350,10:14:00,4.7,2178350,10:14:00,4.8,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,06,9.6,300040,09:19:00,9.1,439900,09:49:00,8.1,928840,10:09:00,8.4,2178350,10:14:00,8.4,2178350,10:14:00,6.9,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,07,10.8,300040,09:19:00,10.2,439900,09:49:00,10.0,928840,10:09:00,8.3,2178350,10:14:00,8.3,2178350,10:14:00,7.5,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,08,36.5,300040,09:19:00,34.6,439900,09:49:00,36.3,928840,10:09:00,53.0,2178350,10:14:00,53.0,2178350,10:14:00,65.9,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,09,130.4,300040,09:19:00,129.8,439900,09:49:00,175.6,928840,10:09:00,223.1,2178350,10:14:00,223.1,2178350,10:14:00,285.6,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,10,3.6,300040,09:19:00,3.8,439900,09:49:00,3.3,928840,10:09:00,2.9,2178350,10:14:00,2.9,2178350,10:14:00,3.0,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,11,11.6,300040,09:19:00,11.3,439900,09:49:00,10.3,928840,10:09:00,10.8,2178350,10:14:00,10.8,2178350,10:14:00,10.4,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,12,24.1,300040,09:19:00,22.1,439900,09:49:00,28.5,928840,10:09:00,45.6,2178350,10:14:00,45.6,2178350,10:14:00,36.9,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,13,55.3,300040,09:19:00,54.6,439900,09:49:00,66.0,928840,10:09:00,80.2,2178350,10:14:00,80.2,2178350,10:14:00,70.9,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,14,54.3,300040,09:19:00,59.2,439900,09:49:00,83.5,928840,10:09:00,123.5,2178350,10:14:00,123.5,2178350,10:14:00,144.5,3613870,10:19:00
202604010102,202605020402,2026-05-02,10:20:00,15,13.2,300040,09:19:00,13.7,439900,09:49:00,14.0,928840,10:09:00,17.2,2178350,10:14:00,17.2,2178350,10:14:00,17.7,3613870,10:19:00
202604010103,202605020403,2026-05-02,10:50:00,01,42.4,293130,09:46:00,46.1,399550,10:19:00,63.4,853070,10:39:00,70.8,1171400,10:44:00,70.8,1171400,10:44:00,117.7,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,02,26.8,293130,09:46:00,31.4,399550,10:19:00,46.3,853070,10:39:00,54.0,1171400,10:44:00,54.0,1171400,10:44:00,72.4,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,03,6.9,293130,09:46:00,7.1,399550,10:19:00,6.0,853070,10:39:00,6.1,1171400,10:44:00,6.1,1171400,10:44:00,5.8,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,04,3.4,293130,09:46:00,3.6,399550,10:19:00,3.8,853070,10:39:00,3.8,1171400,10:44:00,3.8,1171400,10:44:00,4.8,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,05,56.1,293130,09:46:00,64.0,399550,10:19:00,74.5,853070,10:39:00,81.0,1171400,10:44:00,81.0,1171400,10:44:00,128.3,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,06,3.2,293130,09:46:00,3.1,399550,10:19:00,2.8,853070,10:39:00,2.8,1171400,10:44:00,2.8,1171400,10:44:00,2.3,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,07,15.8,293130,09:46:00,16.0,399550,10:19:00,14.5,853070,10:39:00,14.1,1171400,10:44:00,14.1,1171400,10:44:00,13.1,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,08,5.3,293130,09:46:00,4.4,399550,10:19:00,4.9,853070,10:39:00,4.4,1171400,10:44:00,4.4,1171400,10:44:00,3.9,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,09,28.3,293130,09:46:00,29.0,399550,10:19:00,26.0,853070,10:39:00,29.3,1171400,10:44:00,29.3,1171400,10:44:00,36.3,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,10,28.5,293130,09:46:00,32.5,399550,10:19:00,45.3,853070,10:39:00,52.7,1171400,10:44:00,52.7,1171400,10:44:00,73.4,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,11,103.3,293130,09:46:00,108.3,399550,10:19:00,74.7,853070,10:39:00,90.5,1171400,10:44:00,90.5,1171400,10:44:00,178.9,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,12,56.9,293130,09:46:00,64.3,399550,10:19:00,63.3,853070,10:39:00,70.9,1171400,10:44:00,70.9,1171400,10:44:00,124.2,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,13,57.1,293130,09:46:00,68.5,399550,10:19:00,83.9,853070,10:39:00,93.6,1171400,10:44:00,93.6,1171400,10:44:00,173.4,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,14,21.2,293130,09:46:00,23.2,399550,10:19:00,23.5,853070,10:39:00,25.7,1171400,10:44:00,25.7,1171400,10:44:00,33.7,3914120,10:49:00
202604010103,202605020403,2026-05-02,10:50:00,15,51.0,293130,09:46:00,61.0,399550,10:19:00,80.1,853070,10:39:00,95.0,1171400,10:44:00,95.0,1171400,10:44:00,212.2,3914120,10:49:00
202604010105,202605020405,2026-05-02,12:10:00,01,43.3,267890,11:07:00,49.9,434910,11:40:00,46.5,1587970,11:59:00,49.6,2316750,12:04:00,49.6,2316750,12:04:00,49.1,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,02,16.7,267890,11:07:00,12.5,434910,11:40:00,16.9,1587970,11:59:00,19.8,2316750,12:04:00,19.8,2316750,12:04:00,24.1,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,03,40.4,267890,11:07:00,50.5,434910,11:40:00,80.9,1587970,11:59:00,96.3,2316750,12:04:00,96.3,2316750,12:04:00,136.2,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,04,10.8,267890,11:07:00,11.1,434910,11:40:00,10.5,1587970,11:59:00,10.2,2316750,12:04:00,10.2,2316750,12:04:00,11.2,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,05,9.2,267890,11:07:00,9.9,434910,11:40:00,14.5,1587970,11:59:00,14.8,2316750,12:04:00,14.8,2316750,12:04:00,13.2,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,06,61.0,267890,11:07:00,74.5,434910,11:40:00,127.1,1587970,11:59:00,136.9,2316750,12:04:00,136.9,2316750,12:04:00,186.6,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,07,29.7,267890,11:07:00,30.0,434910,11:40:00,36.6,1587970,11:59:00,39.7,2316750,12:04:00,39.7,2316750,12:04:00,44.4,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,08,18.7,267890,11:07:00,17.5,434910,11:40:00,19.2,1587970,11:59:00,18.5,2316750,12:04:00,18.5,2316750,12:04:00,19.0,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,09,2.8,267890,11:07:00,2.5,434910,11:40:00,1.9,1587970,11:59:00,1.8,2316750,12:04:00,1.8,2316750,12:04:00,1.8,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,10,17.9,267890,11:07:00,24.1,434910,11:40:00,53.7,1587970,11:59:00,64.3,2316750,12:04:00,64.3,2316750,12:04:00,51.6,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,11,30.6,267890,11:07:00,35.9,434910,11:40:00,60.2,1587970,11:59:00,72.9,2316750,12:04:00,72.9,2316750,12:04:00,63.0,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,12,23.8,267890,11:07:00,26.8,434910,11:40:00,41.0,1587970,11:59:00,50.5,2316750,12:04:00,50.5,2316750,12:04:00,62.3,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,13,7.4,267890,11:07:00,8.7,434910,11:40:00,8.2,1587970,11:59:00,8.7,2316750,12:04:00,8.7,2316750,12:04:00,8.7,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,14,5.6,267890,11:07:00,5.4,434910,11:40:00,5.2,1587970,11:59:00,5.6,2316750,12:04:00,5.6,2316750,12:04:00,5.2,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,15,37.6,267890,11:07:00,32.1,434910,11:40:00,46.6,1587970,11:59:00,53.2,2316750,12:04:00,53.2,2316750,12:04:00,57.2,4309600,12:09:00
202604010105,202605020405,2026-05-02,12:10:00,16,64.1,267890,11:07:00,72.3,434910,11:40:00,116.9,1587970,11:59:00,133.8,2316750,12:04:00,133.8,2316750,12:04:00,92.2,4309600,12:09:00
202604010106,202605020406,2026-05-02,12:40:00,01,13.5,251870,11:35:00,13.4,327700,12:10:00,14.3,636020,12:29:00,14.0,945150,12:34:00,14.0,945150,12:34:00,14.0,945150,12:34:00
202604010106,202605020406,2026-05-02,12:40:00,02,7.6,251870,11:35:00,7.3,327700,12:10:00,7.7,636020,12:29:00,7.9,945150,12:34:00,7.9,945150,12:34:00,7.9,945150,12:34:00
202604010106,202605020406,2026-05-02,12:40:00,03,8.3,251870,11:35:00,7.1,327700,12:10:00,8.7,636020,12:29:00,7.6,945150,12:34:00,7.6,945150,12:34:00,7.6,945150,12:34:00
202604010106,202605020406,2026-05-02,12:40:00,04,13.7,251870,11:35:00,13.2,327700,12:10:00,14.6,636020,12:29:00,13.3,945150,12:34:00,13.3,945150,12:34:00,13.3,945150,12:34:00
202604010106,202605020406,2026-05-02,12:40:00,05,2.8,251870,11:35:00,2.9,327700,12:10:00,2.7,636020,12:29:00,2.8,945150,12:34:00,2.8,945150,12:34:00,2.8,945150,12:34:00
