race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
202104010101,202104100401,2021-04-10,09:50:00,01,3.2,5.3,5427200,08:50:00,3.2,5.2,7268600,09:20:00,3.0,4.8,14658500,09:39:00,2.9,4.6,19915000,09:44:00,2.9,4.6,19915000,09:44:00,2.9,4.6,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,02,20.8,37.1,5427200,08:50:00,21.2,36.8,7268600,09:20:00,23.8,40.8,14658500,09:39:00,26.6,45.4,19915000,09:44:00,26.6,45.4,19915000,09:44:00,26.6,45.4,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,03,3.7,6.3,5427200,08:50:00,3.9,6.4,7268600,09:20:00,4.6,7.5,14658500,09:39:00,5.0,8.3,19915000,09:44:00,5.0,8.3,19915000,09:44:00,5.0,8.3,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,04,9.9,17.5,5427200,08:50:00,6.9,11.7,7268600,09:20:00,8.6,14.6,14658500,09:39:00,10.0,16.8,19915000,09:44:00,10.0,16.8,19915000,09:44:00,10.0,16.8,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,05,14.8,26.3,5427200,08:50:00,14.1,24.4,7268600,09:20:00,13.6,23.2,14658500,09:39:00,15.4,26.2,19915000,09:44:00,15.4,26.2,19915000,09:44:00,15.4,26.2,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,06,14.2,25.3,5427200,08:50:00,15.6,27.1,7268600,09:20:00,20.2,34.6,14658500,09:39:00,23.3,39.9,19915000,09:44:00,23.3,39.9,19915000,09:44:00,23.3,39.9,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,07,6.3,11.0,5427200,08:50:00,6.5,11.1,7268600,09:20:00,8.6,14.6,14658500,09:39:00,9.4,15.9,19915000,09:44:00,9.4,15.9,19915000,09:44:00,9.4,15.9,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,08,1.2,1.6,5427200,08:50:00,1.2,1.7,7268600,09:20:00,1.2,1.6,14658500,09:39:00,1.2,1.6,19915000,09:44:00,1.2,1.6,19915000,09:44:00,1.2,1.6,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,09,2.3,3.8,5427200,08:50:00,2.4,3.9,7268600,09:20:00,2.3,3.6,14658500,09:39:00,2.1,3.3,19915000,09:44:00,2.1,3.3,19915000,09:44:00,2.1,3.3,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,10,13.9,24.7,5427200,08:50:00,13.7,23.7,7268600,09:20:00,14.6,25.0,14658500,09:39:00,16.9,28.7,19915000,09:44:00,16.9,28.7,19915000,09:44:00,16.9,28.7,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,11,2.5,4.2,5427200,08:50:00,2.2,3.5,7268600,09:20:00,2.0,3.1,14658500,09:39:00,2.2,3.5,19915000,09:44:00,2.2,3.5,19915000,09:44:00,2.2,3.5,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,12,3.3,5.5,5427200,08:50:00,3.3,5.5,7268600,09:20:00,4.8,7.9,14658500,09:39:00,5.3,8.9,19915000,09:44:00,5.3,8.9,19915000,09:44:00,5.3,8.9,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,13,1.2,1.6,5427200,08:50:00,1.3,1.7,7268600,09:20:00,1.4,2.0,14658500,09:39:00,1.3,1.8,19915000,09:44:00,1.3,1.8,19915000,09:44:00,1.3,1.8,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,14,1.4,2.1,5427200,08:50:00,1.5,2.2,7268600,09:20:00,1.3,1.8,14658500,09:39:00,1.3,1.8,19915000,09:44:00,1.3,1.8,19915000,09:44:00,1.3,1.8,19915000,09:44:00
202104010101,202104100401,2021-04-10,09:50:00,15,21.6,38.5,5427200,08:50:00,21.8,37.9,7268600,09:20:00,25.1,43.1,14658500,09:39:00,29.9,51.1,19915000,09:44:00,29.9,51.1,19915000,09:44:00,29.9,51.1,19915000,09:44:00
202104010102,202104100402,2021-04-10,10:20:00,01,5.2,7.7,3228000,09:19:00,5.3,7.8,4326000,09:47:00,5.0,7.6,7714100,10:09:00,5.3,8.3,10652200,10:14:00,5.3,8.3,10652200,10:14:00,5.3,8.3,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,02,20.8,31.4,3228000,09:19:00,20.0,29.8,4326000,09:47:00,21.6,34.2,7714100,10:09:00,24.5,39.3,10652200,10:14:00,24.5,39.3,10652200,10:14:00,24.5,39.3,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,03,1.5,2.0,3228000,09:19:00,1.6,2.1,4326000,09:47:00,1.6,2.2,7714100,10:09:00,1.5,2.1,10652200,10:14:00,1.5,2.1,10652200,10:14:00,1.5,2.1,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,04,4.9,7.2,3228000,09:19:00,4.1,5.8,4326000,09:47:00,4.0,6.2,7714100,10:09:00,4.2,6.5,10652200,10:14:00,4.2,6.5,10652200,10:14:00,4.2,6.5,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,05,22.1,33.3,3228000,09:19:00,23.1,34.3,4326000,09:47:00,21.6,34.2,7714100,10:09:00,22.0,35.4,10652200,10:14:00,22.0,35.4,10652200,10:14:00,22.0,35.4,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,06,5.3,7.8,3228000,09:19:00,5.0,7.2,4326000,09:47:00,6.0,9.3,7714100,10:09:00,7.3,11.6,10652200,10:14:00,7.3,11.6,10652200,10:14:00,7.3,11.6,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,07,1.5,2.0,3228000,09:19:00,1.5,1.9,4326000,09:47:00,1.3,1.7,7714100,10:09:00,1.3,1.8,10652200,10:14:00,1.3,1.8,10652200,10:14:00,1.3,1.8,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,08,22.4,33.7,3228000,09:19:00,22.7,33.8,4326000,09:47:00,17.6,27.8,7714100,10:09:00,18.9,30.3,10652200,10:14:00,18.9,30.3,10652200,10:14:00,18.9,30.3,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,09,18.2,27.5,3228000,09:19:00,19.2,28.6,4326000,09:47:00,20.0,31.6,7714100,10:09:00,22.3,35.9,10652200,10:14:00,22.3,35.9,10652200,10:14:00,22.3,35.9,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,10,1.5,2.1,3228000,09:19:00,1.6,2.2,4326000,09:47:00,1.5,2.0,7714100,10:09:00,1.4,1.9,10652200,10:14:00,1.4,1.9,10652200,10:14:00,1.4,1.9,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,11,1.6,2.2,3228000,09:19:00,1.8,2.5,4326000,09:47:00,1.5,2.2,7714100,10:09:00,1.4,2.0,10652200,10:14:00,1.4,2.0,10652200,10:14:00,1.4,2.0,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,12,5.9,8.8,3228000,09:19:00,3.0,4.2,4326000,09:47:00,3.8,5.8,7714100,10:09:00,4.5,6.9,10652200,10:14:00,4.5,6.9,10652200,10:14:00,4.5,6.9,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,13,2.5,3.5,3228000,09:19:00,2.9,4.2,4326000,09:47:00,3.5,5.3,7714100,10:09:00,3.5,5.4,10652200,10:14:00,3.5,5.4,10652200,10:14:00,3.5,5.4,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,14,11.9,17.8,3228000,09:19:00,13.3,19.7,4326000,09:47:00,11.3,17.7,7714100,10:09:00,12.3,19.6,10652200,10:14:00,12.3,19.6,10652200,10:14:00,12.3,19.6,10652200,10:14:00
202104010102,202104100402,2021-04-10,10:20:00,15,3.9,5.7,3228000,09:19:00,3.7,5.3,4326000,09:47:00,4.3,6.6,7714100,10:09:00,4.8,7.5,10652200,10:14:00,4.8,7.5,10652200,10:14:00,4.8,7.5,10652200,10:14:00
202104010103,202104100403,2021-04-10,10:50:00,01,7.1,9.4,3853700,09:47:00,7.3,9.7,4729200,10:19:00,7.2,10.8,11752300,10:39:00,6.2,9.5,15383600,10:44:00,6.2,9.5,15383600,10:44:00,6.2,9.5,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,02,3.1,4.0,3853700,09:47:00,2.7,3.4,4729200,10:19:00,2.1,2.9,11752300,10:39:00,2.2,3.1,15383600,10:44:00,2.2,3.1,15383600,10:44:00,2.2,3.1,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,03,2.7,3.5,3853700,09:47:00,2.7,3.4,4729200,10:19:00,2.0,2.7,11752300,10:39:00,2.0,2.8,15383600,10:44:00,2.0,2.8,15383600,10:44:00,2.0,2.8,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,04,7.5,10.0,3853700,09:47:00,8.0,10.6,4729200,10:19:00,8.9,13.3,11752300,10:39:00,8.3,12.8,15383600,10:44:00,8.3,12.8,15383600,10:44:00,8.3,12.8,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,05,12.6,16.6,3853700,09:47:00,12.9,16.9,4729200,10:19:00,14.0,21.0,11752300,10:39:00,13.4,20.7,15383600,10:44:00,13.4,20.7,15383600,10:44:00,13.4,20.7,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,06,3.6,4.6,3853700,09:47:00,3.6,4.7,4729200,10:19:00,4.0,5.9,11752300,10:39:00,3.8,5.7,15383600,10:44:00,3.8,5.7,15383600,10:44:00,3.8,5.7,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,07,1.8,2.3,3853700,09:47:00,1.9,2.4,4729200,10:19:00,2.3,3.3,11752300,10:39:00,2.3,3.4,15383600,10:44:00,2.3,3.4,15383600,10:44:00,2.3,3.4,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,08,7.3,9.6,3853700,09:47:00,7.5,9.8,4729200,10:19:00,8.7,13.0,11752300,10:39:00,8.0,12.3,15383600,10:44:00,8.0,12.3,15383600,10:44:00,8.0,12.3,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,09,9.1,12.0,3853700,09:47:00,8.4,11.1,4729200,10:19:00,12.0,18.0,11752300,10:39:00,11.9,18.4,15383600,10:44:00,11.9,18.4,15383600,10:44:00,11.9,18.4,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,10,1.9,2.3,3853700,09:47:00,1.9,2.4,4729200,10:19:00,2.0,2.7,11752300,10:39:00,1.8,2.5,15383600,10:44:00,1.8,2.5,15383600,10:44:00,1.8,2.5,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,11,4.8,6.3,3853700,09:47:00,4.8,6.3,4729200,10:19:00,7.0,10.4,11752300,10:39:00,7.7,11.8,15383600,10:44:00,7.7,11.8,15383600,10:44:00,7.7,11.8,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,12,5.4,7.2,3853700,09:47:00,5.7,7.5,4729200,10:19:00,9.0,13.4,11752300,10:39:00,10.0,15.4,15383600,10:44:00,10.0,15.4,15383600,10:44:00,10.0,15.4,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,13,2.9,3.8,3853700,09:47:00,3.1,3.9,4729200,10:19:00,4.6,6.8,11752300,10:39:00,4.7,7.1,15383600,10:44:00,4.7,7.1,15383600,10:44:00,4.7,7.1,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,14,1.8,2.3,3853700,09:47:00,1.8,2.2,4729200,10:19:00,1.3,1.5,11752300,10:39:00,1.3,1.5,15383600,10:44:00,1.3,1.5,15383600,10:44:00,1.3,1.5,15383600,10:44:00
202104010103,202104100403,2021-04-10,10:50:00,15,3.1,4.0,3853700,09:47:00,3.1,4.0,4729200,10:19:00,2.3,3.3,11752300,10:39:00,2.3,3.3,15383600,10:44:00,2.3,3.3,15383600,10:44:00,2.3,3.3,15383600,10:44:00
202104010104,202104100404,2021-04-10,11:20:00,01,3.1,4.2,3123400,10:14:00,3.2,4.9,4739000,10:50:00,3.2,5.4,9213800,11:09:00,2.8,4.7,12999600,11:14:00,2.8,4.7,12999600,11:14:00,2.8,4.7,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,02,2.6,3.5,3123400,10:14:00,2.8,4.3,4739000,10:50:00,3.7,6.2,9213800,11:09:00,4.2,7.1,12999600,11:14:00,4.2,7.1,12999600,11:14:00,4.2,7.1,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,03,6.4,9.0,3123400,10:14:00,7.1,11.3,4739000,10:50:00,8.9,15.4,9213800,11:09:00,9.4,16.4,12999600,11:14:00,9.4,16.4,12999600,11:14:00,9.4,16.4,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,04,9.6,13.6,3123400,10:14:00,11.2,18.0,4739000,10:50:00,12.1,20.9,9213800,11:09:00,12.6,22.2,12999600,11:14:00,12.6,22.2,12999600,11:14:00,12.6,22.2,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,05,1.5,1.8,3123400,10:14:00,1.2,1.4,4739000,10:50:00,1.2,1.5,9213800,11:09:00,1.2,1.5,12999600,11:14:00,1.2,1.5,12999600,11:14:00,1.2,1.5,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,06,2.5,3.4,3123400,10:14:00,2.8,4.2,4739000,10:50:00,3.5,5.8,9213800,11:09:00,3.9,6.6,12999600,11:14:00,3.9,6.6,12999600,11:14:00,3.9,6.6,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,07,3.5,4.8,3123400,10:14:00,2.3,3.4,4739000,10:50:00,2.2,3.5,9213800,11:09:00,2.1,3.4,12999600,11:14:00,2.1,3.4,12999600,11:14:00,2.1,3.4,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,08,2.9,4.0,3123400,10:14:00,3.2,4.9,4739000,10:50:00,4.1,6.9,9213800,11:09:00,4.0,6.9,12999600,11:14:00,4.0,6.9,12999600,11:14:00,4.0,6.9,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,09,3.9,5.4,3123400,10:14:00,3.7,5.8,4739000,10:50:00,2.3,3.6,9213800,11:09:00,2.1,3.4,12999600,11:14:00,2.1,3.4,12999600,11:14:00,2.1,3.4,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,10,5.0,7.0,3123400,10:14:00,5.5,8.7,4739000,10:50:00,5.8,10.0,9213800,11:09:00,5.9,10.2,12999600,11:14:00,5.9,10.2,12999600,11:14:00,5.9,10.2,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,11,24.0,33.8,3123400,10:14:00,27.8,44.6,4739000,10:50:00,33.2,57.8,9213800,11:09:00,42.4,74.8,12999600,11:14:00,42.4,74.8,12999600,11:14:00,42.4,74.8,12999600,11:14:00
202104010104,202104100404,2021-04-10,11:20:00,12,2.0,2.6,3123400,10:14:00,1.8,2.7,4739000,10:50:00,1.8,2.8,9213800,11:09:00,1.9,3.1,12999600,11:14:00,1.9,3.1,12999600,11:14:00,1.9,3.1,12999600,11:14:00
