race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
201701010101,201707290101,2017-07-29,09:55:00,01,4.7,11.1,3845500.0,08:55:00,5.6,11.4,5012400,09:22:00,5.2,13.5,11535100,09:44:00,5.9,15.0,17531000,09:50:00,5.9,15.0,17531000,09:50:00,5.9,15.0,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,02,3.3,7.6,3845500.0,08:55:00,3.8,7.5,5012400,09:22:00,3.7,9.5,11535100,09:44:00,4.3,10.7,17531000,09:50:00,4.3,10.7,17531000,09:50:00,4.3,10.7,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,03,1.3,2.7,3845500.0,08:55:00,1.2,2.2,5012400,09:22:00,1.3,3.0,11535100,09:44:00,1.2,2.6,17531000,09:50:00,1.2,2.6,17531000,09:50:00,1.2,2.6,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,04,10.5,25.4,3845500.0,08:55:00,12.4,25.5,5012400,09:22:00,11.0,29.6,11535100,09:44:00,12.0,31.0,17531000,09:50:00,12.0,31.0,17531000,09:50:00,12.0,31.0,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,05,1.1,1.1,3845500.0,08:55:00,1.1,1.1,5012400,09:22:00,1.1,1.1,11535100,09:44:00,1.1,1.1,17531000,09:50:00,1.1,1.1,17531000,09:50:00,1.1,1.1,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,06,11.5,27.9,3845500.0,08:55:00,11.2,23.0,5012400,09:22:00,9.5,25.6,11535100,09:44:00,11.5,29.7,17531000,09:50:00,11.5,29.7,17531000,09:50:00,11.5,29.7,17531000,09:50:00
201701010101,201707290101,2017-07-29,09:55:00,07,1.8,3.9,3845500.0,08:55:00,1.8,3.3,5012400,09:22:00,1.7,4.0,11535100,09:44:00,1.8,4.1,17531000,09:50:00,1.8,4.1,17531000,09:50:00,1.8,4.1,17531000,09:50:00
201701010102,201707290102,2017-07-29,10:20:00,01,4.8,7.4,1572300.0,09:11:00,5.4,9.2,2295400,09:41:00,6.6,10.6,4373100,10:09:00,9.3,16.5,7917600,10:14:00,9.3,16.5,7917600,10:14:00,9.3,16.5,7917600,10:14:00
201701010102,201707290102,2017-07-29,10:20:00,02,2.4,3.5,1572300.0,09:11:00,2.4,3.9,2295400,09:41:00,2.6,4.0,4373100,10:09:00,3.1,5.2,7917600,10:14:00,3.1,5.2,7917600,10:14:00,3.1,5.2,7917600,10:14:00
201701010102,201707290102,2017-07-29,10:20:00,03,5.8,9.1,1572300.0,09:11:00,5.8,9.9,2295400,09:41:00,6.2,9.9,4373100,10:09:00,8.0,14.2,7917600,10:14:00,8.0,14.2,7917600,10:14:00,8.0,14.2,7917600,10:14:00
