race_id,rt_key,date,post_datetime,kumiban,odds_wakuren_60m,hyosu_total_60m,happyo_datetime_60m,odds_wakuren_30m,hyosu_total_30m,happyo_datetime_30m,odds_wakuren_10m,hyosu_total_10m,happyo_datetime_10m,odds_wakuren_5m,hyosu_total_5m,happyo_datetime_5m,odds_wakuren_3m,hyosu_total_3m,happyo_datetime_3m,odds_wakuren_1m,hyosu_total_1m,happyo_datetime_1m
201801010301,201808040101,2018-08-04,09:55:00,12,57.8,,08:54:00,49.4,,09:22:00,54.4,,09:44:00,57.0,,09:49:00,57.0,,09:49:00,57.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,13,8.8,,08:54:00,8.0,,09:22:00,8.0,,09:44:00,7.0,,09:49:00,7.0,,09:49:00,7.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,14,3.3,,08:54:00,3.4,,09:22:00,3.7,,09:44:00,3.7,,09:49:00,3.7,,09:49:00,3.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,15,11.2,,08:54:00,10.8,,09:22:00,9.1,,09:44:00,9.0,,09:49:00,9.0,,09:49:00,9.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,16,40.5,,08:54:00,41.0,,09:22:00,37.9,,09:44:00,42.0,,09:49:00,42.0,,09:49:00,42.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,17,3.5,,08:54:00,3.6,,09:22:00,4.1,,09:44:00,3.7,,09:49:00,3.7,,09:49:00,3.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,18,8.6,,08:54:00,8.8,,09:22:00,8.7,,09:44:00,8.1,,09:49:00,8.1,,09:49:00,8.1,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,23,310.0,,08:54:00,179.4,,09:22:00,232.3,,09:44:00,307.6,,09:49:00,307.6,,09:49:00,307.6,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,24,223.5,,08:54:00,218.9,,09:22:00,219.1,,09:44:00,259.7,,09:49:00,259.7,,09:49:00,259.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,25,143.4,,08:54:00,163.5,,09:22:00,198.2,,09:44:00,248.4,,09:49:00,248.4,,09:49:00,248.4,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,26,331.4,,08:54:00,280.8,,09:22:00,277.9,,09:44:00,377.3,,09:49:00,377.3,,09:49:00,377.3,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,27,196.1,,08:54:00,138.9,,09:22:00,166.4,,09:44:00,220.9,,09:49:00,220.9,,09:49:00,220.9,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,28,274.5,,08:54:00,269.1,,09:22:00,238.5,,09:44:00,283.6,,09:49:00,283.6,,09:49:00,283.6,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,34,80.0,,08:54:00,69.0,,09:22:00,40.8,,09:44:00,43.0,,09:49:00,43.0,,09:49:00,43.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,35,104.4,,08:54:00,97.8,,09:22:00,68.5,,09:44:00,73.7,,09:49:00,73.7,,09:49:00,73.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,36,168.6,,08:54:00,155.6,,09:22:00,160.4,,09:44:00,173.8,,09:49:00,173.8,,09:49:00,173.8,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,37,46.8,,08:54:00,40.6,,09:22:00,40.4,,09:44:00,47.1,,09:49:00,47.1,,09:49:00,47.1,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,38,96.1,,08:54:00,94.9,,09:22:00,83.2,,09:44:00,94.7,,09:49:00,94.7,,09:49:00,94.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,45,71.1,,08:54:00,62.1,,09:22:00,38.0,,09:44:00,42.0,,09:49:00,42.0,,09:49:00,42.0,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,46,177.9,,08:54:00,157.5,,09:22:00,162.3,,09:44:00,144.3,,09:49:00,144.3,,09:49:00,144.3,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,47,29.2,,08:54:00,22.5,,09:22:00,17.2,,09:44:00,16.8,,09:49:00,16.8,,09:49:00,16.8,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,48,15.7,,08:54:00,18.9,,09:22:00,23.6,,09:44:00,27.8,,09:49:00,27.8,,09:49:00,27.8,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,55,343.2,,08:54:00,263.6,,09:22:00,238.5,,09:44:00,268.4,,09:49:00,268.4,,09:49:00,268.4,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,56,133.4,,08:54:00,125.4,,09:22:00,125.3,,09:44:00,161.2,,09:49:00,161.2,,09:49:00,161.2,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,57,50.3,,08:54:00,48.5,,09:22:00,39.5,,09:44:00,44.7,,09:49:00,44.7,,09:49:00,44.7,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,58,63.2,,08:54:00,58.4,,09:22:00,48.4,,09:44:00,57.1,,09:49:00,57.1,,09:49:00,57.1,,09:49:00
201801010301,201808040101,2018-08-04,09:55:00,66,739.2,,08:54:00,538.2,,09:22:00,816.8,,09:44:00,975.4,,09:49:00,975.4,,09:49:00,975.4,,09:49:00
