race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
202403010101,202404060301,2024-04-06,09:50:00,01,22.1,34.3,4523100.0,08:50:00,21.4,32.8,6474800,09:20:00,27.9,43.5,12896500,09:39:00,31.9,50.4,17679900,09:44:00,31.9,50.4,17679900,09:44:00,45.2,73.2,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,02,1.4,1.8,4523100.0,08:50:00,1.4,1.8,6474800,09:20:00,1.3,1.6,12896500,09:39:00,1.3,1.7,17679900,09:44:00,1.3,1.7,17679900,09:44:00,1.3,1.7,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,03,18.8,29.3,4523100.0,08:50:00,20.7,31.7,6474800,09:20:00,23.0,35.9,12896500,09:39:00,25.9,40.8,17679900,09:44:00,25.9,40.8,17679900,09:44:00,27.4,44.4,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,04,20.0,31.1,4523100.0,08:50:00,23.7,36.3,6474800,09:20:00,27.1,42.3,12896500,09:39:00,29.3,46.2,17679900,09:44:00,29.3,46.2,17679900,09:44:00,40.0,64.9,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,05,10.6,16.4,4523100.0,08:50:00,11.6,17.6,6474800,09:20:00,14.4,22.3,12896500,09:39:00,15.3,24.0,17679900,09:44:00,15.3,24.0,17679900,09:44:00,18.1,29.3,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,06,3.4,5.1,4523100.0,08:50:00,3.8,5.5,6474800,09:20:00,4.3,6.4,12896500,09:39:00,4.6,7.1,17679900,09:44:00,4.6,7.1,17679900,09:44:00,5.1,8.1,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,07,1.7,2.3,4523100.0,08:50:00,1.6,2.2,6474800,09:20:00,1.8,2.5,12896500,09:39:00,1.8,2.6,17679900,09:44:00,1.8,2.6,17679900,09:44:00,1.8,2.6,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,08,5.0,7.6,4523100.0,08:50:00,5.3,7.9,6474800,09:20:00,7.1,10.8,12896500,09:39:00,7.4,11.5,17679900,09:44:00,7.4,11.5,17679900,09:44:00,8.3,13.2,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,09,2.8,4.2,4523100.0,08:50:00,3.1,4.6,6474800,09:20:00,3.1,4.6,12896500,09:39:00,3.0,4.5,17679900,09:44:00,3.0,4.5,17679900,09:44:00,2.8,4.2,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,10,1.5,2.0,4523100.0,08:50:00,1.7,2.3,6474800,09:20:00,1.7,2.3,12896500,09:39:00,1.6,2.2,17679900,09:44:00,1.6,2.2,17679900,09:44:00,1.5,2.0,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,11,2.8,4.1,4523100.0,08:50:00,2.8,4.0,6474800,09:20:00,2.0,2.8,12896500,09:39:00,1.9,2.8,17679900,09:44:00,1.9,2.8,17679900,09:44:00,1.8,2.7,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,12,2.5,3.7,4523100.0,08:50:00,2.2,3.1,6474800,09:20:00,2.1,3.0,12896500,09:39:00,2.2,3.1,17679900,09:44:00,2.2,3.1,17679900,09:44:00,2.0,2.9,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,13,9.3,14.4,4523100.0,08:50:00,9.4,14.2,6474800,09:20:00,10.4,16.1,12896500,09:39:00,10.8,16.8,17679900,09:44:00,10.8,16.8,17679900,09:44:00,13.4,21.5,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,14,2.2,3.2,4523100.0,08:50:00,2.2,3.2,6474800,09:20:00,2.4,3.4,12896500,09:39:00,2.1,3.0,17679900,09:44:00,2.1,3.0,17679900,09:44:00,2.3,3.5,32598000,09:49:00
202403010101,202404060301,2024-04-06,09:50:00,15,18.7,29.1,4523100.0,08:50:00,18.8,28.8,6474800,09:20:00,21.0,32.8,12896500,09:39:00,24.5,38.6,17679900,09:44:00,24.5,38.6,17679900,09:44:00,33.2,53.8,32598000,09:49:00
202403010102,202404060302,2024-04-06,10:20:00,01,4.2,17.1,8891400.0,09:19:00,4.0,19.6,14286500,09:49:00,4.2,24.0,29456300,10:09:00,4.4,25.0,40298200,10:14:00,4.4,25.0,40298200,10:14:00,5.0,25.3,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,02,1.3,4.0,8891400.0,09:19:00,1.4,5.3,14286500,09:49:00,1.5,6.3,29456300,10:09:00,1.4,5.6,40298200,10:14:00,1.4,5.6,40298200,10:14:00,1.4,5.0,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,03,2.9,11.3,8891400.0,09:19:00,3.0,14.3,14286500,09:49:00,2.7,14.2,29456300,10:09:00,2.4,12.4,40298200,10:14:00,2.4,12.4,40298200,10:14:00,1.8,7.7,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,04,1.1,1.1,8891400.0,09:19:00,1.1,1.1,14286500,09:49:00,1.0,1.1,29456300,10:09:00,1.1,1.1,40298200,10:14:00,1.1,1.1,40298200,10:14:00,1.1,1.1,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,05,4.9,20.2,8891400.0,09:19:00,5.3,26.6,14286500,09:49:00,5.5,32.1,29456300,10:09:00,5.3,30.3,40298200,10:14:00,5.3,30.3,40298200,10:14:00,6.0,30.9,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,06,1.9,6.6,8891400.0,09:19:00,1.8,7.7,14286500,09:49:00,1.9,9.6,29456300,10:09:00,1.9,9.2,40298200,10:14:00,1.9,9.2,40298200,10:14:00,2.2,9.9,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,07,15.3,66.0,8891400.0,09:19:00,14.8,78.7,14286500,09:49:00,15.1,92.4,29456300,10:09:00,16.4,99.8,40298200,10:14:00,16.4,99.8,40298200,10:14:00,30.9,167.5,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,08,5.6,23.1,8891400.0,09:19:00,5.5,27.7,14286500,09:49:00,6.2,36.5,29456300,10:09:00,7.0,41.1,40298200,10:14:00,7.0,41.1,40298200,10:14:00,9.3,48.9,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,09,14.3,61.6,8891400.0,09:19:00,14.4,76.5,14286500,09:49:00,18.0,110.6,29456300,10:09:00,19.8,120.8,40298200,10:14:00,19.8,120.8,40298200,10:14:00,21.6,116.4,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,10,1.5,5.1,8891400.0,09:19:00,1.6,6.6,14286500,09:49:00,1.7,8.3,29456300,10:09:00,1.8,8.6,40298200,10:14:00,1.8,8.6,40298200,10:14:00,1.6,6.4,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,11,14.0,60.4,8891400.0,09:19:00,12.2,64.5,14286500,09:49:00,13.5,82.0,29456300,10:09:00,16.7,101.3,40298200,10:14:00,16.7,101.3,40298200,10:14:00,35.0,190.3,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,12,6.6,27.8,8891400.0,09:19:00,7.3,37.7,14286500,09:49:00,5.2,30.0,29456300,10:09:00,5.5,31.9,40298200,10:14:00,5.5,31.9,40298200,10:14:00,7.8,40.6,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,13,3.4,13.3,8891400.0,09:19:00,2.9,13.9,14286500,09:49:00,2.4,12.3,29456300,10:09:00,2.3,11.6,40298200,10:14:00,2.3,11.6,40298200,10:14:00,2.2,10.1,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,14,17.5,76.1,8891400.0,09:19:00,16.4,87.1,14286500,09:49:00,17.8,109.1,29456300,10:09:00,20.4,124.8,40298200,10:14:00,20.4,124.8,40298200,10:14:00,42.1,229.1,108492800,10:19:00
202403010102,202404060302,2024-04-06,10:20:00,15,15.9,68.7,8891400.0,09:19:00,17.9,95.3,14286500,09:49:00,20.7,127.4,29456300,10:09:00,24.5,150.1,40298200,10:14:00,24.5,150.1,40298200,10:14:00,32.7,177.4,108492800,10:19:00
