race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202203010101,202204160301,2022-04-16,09:50:00,01,10.2,353220,08:46:00,10.8,487740,09:19:00,11.2,862980,09:39:00,12.2,1198230,09:44:00,12.2,1198230,09:44:00,12.2,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,02,34.2,353220,08:46:00,30.1,487740,09:19:00,33.6,862980,09:39:00,31.9,1198230,09:44:00,31.9,1198230,09:44:00,31.9,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,03,134.5,353220,08:46:00,157.3,487740,09:19:00,193.9,862980,09:39:00,221.8,1198230,09:44:00,221.8,1198230,09:44:00,221.8,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,04,35.8,353220,08:46:00,37.8,487740,09:19:00,44.8,862980,09:39:00,48.8,1198230,09:44:00,48.8,1198230,09:44:00,48.8,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,05,21.1,353220,08:46:00,24.9,487740,09:19:00,32.2,862980,09:39:00,36.5,1198230,09:44:00,36.5,1198230,09:44:00,36.5,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,06,4.8,353220,08:46:00,4.2,487740,09:19:00,3.8,862980,09:39:00,3.9,1198230,09:44:00,3.9,1198230,09:44:00,3.9,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,07,10.6,353220,08:46:00,10.4,487740,09:19:00,12.9,862980,09:39:00,15.1,1198230,09:44:00,15.1,1198230,09:44:00,15.1,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,08,13.6,353220,08:46:00,14.6,487740,09:19:00,18.1,862980,09:39:00,19.9,1198230,09:44:00,19.9,1198230,09:44:00,19.9,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,09,10.7,353220,08:46:00,10.7,487740,09:19:00,10.1,862980,09:39:00,10.6,1198230,09:44:00,10.6,1198230,09:44:00,10.6,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,10,96.7,353220,08:46:00,106.0,487740,09:19:00,119.0,862980,09:39:00,138.1,1198230,09:44:00,138.1,1198230,09:44:00,138.1,1198230,09:44:00
202203010101,202204160301,2022-04-16,09:50:00,11,7.2,353220,08:46:00,7.3,487740,09:19:00,7.9,862980,09:39:00,7.3,1198230,09:44:00,7.3,1198230,09:44:00,7.3,1198230,09:44:00
