race_id,rt_key,date,post_datetime,kumiban,odds_wakuren_60m,hyosu_total_60m,happyo_datetime_60m,odds_wakuren_30m,hyosu_total_30m,happyo_datetime_30m,odds_wakuren_10m,hyosu_total_10m,happyo_datetime_10m,odds_wakuren_5m,hyosu_total_5m,happyo_datetime_5m,odds_wakuren_3m,hyosu_total_3m,happyo_datetime_3m,odds_wakuren_1m,hyosu_total_1m,happyo_datetime_1m
202405010101,202401270501,2024-01-27,10:05:00,11,655.7,,09:02:00,633.3,,09:35:00,742.7,,09:54:00,803.9,,09:59:00,803.9,,09:59:00,1254.0,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,12,84.5,,09:02:00,80.6,,09:35:00,84.9,,09:54:00,89.4,,09:59:00,89.4,,09:59:00,123.4,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,13,117.3,,09:02:00,117.1,,09:35:00,113.6,,09:54:00,115.0,,09:59:00,115.0,,09:59:00,160.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,14,18.4,,09:02:00,18.2,,09:35:00,18.2,,09:54:00,18.2,,09:59:00,18.2,,09:59:00,21.7,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,15,231.9,,09:02:00,229.8,,09:35:00,281.1,,09:54:00,306.2,,09:59:00,306.2,,09:59:00,474.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,16,37.1,,09:02:00,38.5,,09:35:00,39.3,,09:54:00,39.4,,09:59:00,39.4,,09:59:00,52.0,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,17,116.6,,09:02:00,132.6,,09:35:00,163.6,,09:54:00,174.3,,09:59:00,174.3,,09:59:00,242.1,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,18,226.3,,09:02:00,215.5,,09:35:00,215.4,,09:54:00,228.7,,09:59:00,228.7,,09:59:00,329.1,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,22,792.3,,09:02:00,886.6,,09:35:00,1036.6,,09:54:00,1071.9,,09:59:00,1071.9,,09:59:00,1423.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,23,91.8,,09:02:00,87.1,,09:35:00,85.0,,09:54:00,85.3,,09:59:00,85.3,,09:59:00,104.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,24,10.3,,09:02:00,10.1,,09:35:00,9.5,,09:54:00,9.6,,09:59:00,9.6,,09:59:00,9.4,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,25,198.0,,09:02:00,200.2,,09:35:00,253.8,,09:54:00,264.3,,09:59:00,264.3,,09:59:00,354.6,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,26,23.3,,09:02:00,21.8,,09:35:00,22.2,,09:54:00,22.3,,09:59:00,22.3,,09:59:00,27.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,27,106.2,,09:02:00,112.4,,09:35:00,117.3,,09:54:00,123.6,,09:59:00,123.6,,09:59:00,164.3,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,28,147.4,,09:02:00,157.5,,09:35:00,153.1,,09:54:00,162.5,,09:59:00,162.5,,09:59:00,221.7,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,33,1000.8,,09:02:00,1241.3,,09:35:00,1036.6,,09:54:00,981.0,,09:59:00,981.0,,09:59:00,1333.4,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,34,13.5,,09:02:00,13.1,,09:35:00,11.8,,09:54:00,11.8,,09:59:00,11.8,,09:59:00,8.0,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,35,161.1,,09:02:00,195.1,,09:35:00,229.3,,09:54:00,242.1,,09:59:00,242.1,,09:59:00,336.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,36,27.8,,09:02:00,26.9,,09:35:00,26.3,,09:54:00,25.9,,09:59:00,25.9,,09:59:00,20.3,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,37,132.0,,09:02:00,133.1,,09:35:00,151.2,,09:54:00,154.3,,09:59:00,154.3,,09:59:00,200.2,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,38,149.7,,09:02:00,155.1,,09:35:00,167.5,,09:54:00,178.6,,09:59:00,178.6,,09:59:00,247.2,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,44,93.2,,09:02:00,96.6,,09:35:00,104.5,,09:54:00,108.6,,09:59:00,108.6,,09:59:00,142.9,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,45,38.1,,09:02:00,38.0,,09:35:00,39.8,,09:54:00,40.6,,09:59:00,40.6,,09:59:00,46.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,46,1.6,,09:02:00,1.7,,09:35:00,1.6,,09:54:00,1.6,,09:59:00,1.6,,09:59:00,1.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,47,21.0,,09:02:00,19.2,,09:35:00,20.4,,09:54:00,20.5,,09:59:00,20.5,,09:59:00,22.2,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,48,26.8,,09:02:00,24.7,,09:35:00,24.5,,09:54:00,24.6,,09:59:00,24.6,,09:59:00,31.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,55,864.3,,09:02:00,1108.3,,09:35:00,1275.9,,09:54:00,1378.2,,09:59:00,1378.2,,09:59:00,2025.8,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,56,83.4,,09:02:00,77.3,,09:35:00,83.3,,09:54:00,83.7,,09:59:00,83.7,,09:59:00,117.4,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,57,153.3,,09:02:00,166.8,,09:35:00,213.5,,09:54:00,226.9,,09:59:00,226.9,,09:59:00,333.3,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,58,194.0,,09:02:00,190.3,,09:35:00,236.9,,09:54:00,254.9,,09:59:00,254.9,,09:59:00,347.6,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,66,21.8,,09:02:00,18.4,,09:35:00,19.7,,09:54:00,19.3,,09:59:00,19.3,,09:59:00,20.6,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,67,48.8,,09:02:00,43.4,,09:35:00,45.9,,09:54:00,45.6,,09:59:00,45.6,,09:59:00,53.0,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,68,32.3,,09:02:00,34.3,,09:35:00,36.8,,09:54:00,39.1,,09:59:00,39.1,,09:59:00,53.1,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,77,905.5,,09:02:00,969.7,,09:35:00,1036.6,,09:54:00,933.6,,09:59:00,933.6,,09:59:00,1350.5,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,78,62.9,,09:02:00,72.8,,09:35:00,93.1,,09:54:00,98.7,,09:59:00,98.7,,09:59:00,147.7,,10:04:00
202405010101,202401270501,2024-01-27,10:05:00,88,500.4,,09:02:00,508.7,,09:35:00,552.9,,09:54:00,573.1,,09:59:00,573.1,,09:59:00,675.2,,10:04:00
202405010102,202401270502,2024-01-27,10:35:00,12,48.5,,09:30:00,41.4,,10:01:00,51.5,,10:24:00,57.7,,10:29:00,57.7,,10:29:00,61.7,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,13,156.9,,09:30:00,122.3,,10:01:00,193.0,,10:24:00,233.1,,10:29:00,233.1,,10:29:00,316.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,14,52.5,,09:30:00,52.2,,10:01:00,62.1,,10:24:00,66.5,,10:29:00,66.5,,10:29:00,74.4,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,15,200.6,,09:30:00,185.3,,10:01:00,230.7,,10:24:00,277.0,,10:29:00,277.0,,10:29:00,368.0,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,16,115.4,,09:30:00,106.3,,10:01:00,124.4,,10:24:00,131.7,,10:29:00,131.7,,10:29:00,151.6,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,17,24.4,,09:30:00,26.4,,10:01:00,28.8,,10:24:00,28.2,,10:29:00,28.2,,10:29:00,24.9,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,18,55.8,,09:30:00,48.4,,10:01:00,53.0,,10:24:00,49.3,,10:29:00,49.3,,10:29:00,55.3,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,22,582.8,,09:30:00,408.6,,10:01:00,439.4,,10:24:00,510.8,,10:29:00,510.8,,10:29:00,622.6,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,23,107.3,,09:30:00,108.9,,10:01:00,150.7,,10:24:00,171.7,,10:29:00,171.7,,10:29:00,144.3,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,24,15.1,,09:30:00,15.7,,10:01:00,16.6,,10:24:00,18.2,,10:29:00,18.2,,10:29:00,20.0,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,25,131.6,,09:30:00,121.4,,10:01:00,134.5,,10:24:00,142.2,,10:29:00,142.2,,10:29:00,189.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,26,36.9,,09:30:00,34.5,,10:01:00,35.1,,10:24:00,36.6,,10:29:00,36.6,,10:29:00,36.7,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,27,5.0,,09:30:00,5.2,,10:01:00,5.9,,10:24:00,5.7,,10:29:00,5.7,,10:29:00,4.9,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,28,12.2,,09:30:00,12.2,,10:01:00,10.5,,10:24:00,11.0,,10:29:00,11.0,,10:29:00,11.6,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,33,2448.0,,09:30:00,1797.8,,10:01:00,2173.9,,10:24:00,2259.3,,10:29:00,2259.3,,10:29:00,2974.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,34,97.1,,09:30:00,106.3,,10:01:00,122.5,,10:24:00,141.5,,10:29:00,141.5,,10:29:00,114.9,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,35,147.4,,09:30:00,161.9,,10:01:00,254.9,,10:24:00,315.8,,10:29:00,315.8,,10:29:00,410.3,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,36,96.3,,09:30:00,101.5,,10:01:00,113.1,,10:24:00,146.4,,10:29:00,146.4,,10:29:00,214.1,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,37,53.9,,09:30:00,55.8,,10:01:00,60.9,,10:24:00,48.3,,10:29:00,48.3,,10:29:00,33.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,38,87.4,,09:30:00,80.2,,10:01:00,86.0,,10:24:00,96.6,,10:29:00,96.6,,10:29:00,86.0,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,44,63.7,,09:30:00,69.6,,10:01:00,65.6,,10:24:00,75.7,,10:29:00,75.7,,10:29:00,87.2,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,45,87.4,,09:30:00,96.1,,10:01:00,118.0,,10:24:00,136.2,,10:29:00,136.2,,10:29:00,170.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,46,36.3,,09:30:00,35.2,,10:01:00,38.3,,10:24:00,41.5,,10:29:00,41.5,,10:29:00,45.8,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,47,7.2,,09:30:00,7.3,,10:01:00,6.9,,10:24:00,7.1,,10:29:00,7.1,,10:29:00,6.3,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,48,11.2,,09:30:00,11.6,,10:01:00,10.5,,10:24:00,10.9,,10:29:00,10.9,,10:29:00,12.0,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,55,2040.0,,09:30:00,1797.8,,10:01:00,1966.8,,10:24:00,1835.7,,10:29:00,1835.7,,10:29:00,2433.9,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,56,147.4,,09:30:00,159.1,,10:01:00,191.2,,10:24:00,212.0,,10:29:00,212.0,,10:29:00,263.7,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,57,51.2,,09:30:00,50.7,,10:01:00,57.2,,10:24:00,61.7,,10:29:00,61.7,,10:29:00,70.0,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,58,59.4,,09:30:00,65.3,,10:01:00,75.2,,10:24:00,84.4,,10:29:00,84.4,,10:29:00,111.7,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,66,510.0,,09:30:00,642.0,,10:01:00,826.0,,10:24:00,932.4,,10:29:00,932.4,,10:29:00,991.6,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,67,13.4,,09:30:00,11.9,,10:01:00,12.5,,10:24:00,12.1,,10:29:00,12.1,,10:29:00,12.9,,10:34:00
202405010102,202401270502,2024-01-27,10:35:00,68,18.4,,09:30:00,18.6,,10:01:00,18.4,,10:24:00,20.9,,10:29:00,20.9,,10:29:00,21.7,,10:34:00
