race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
201903010101,201904060301,2019-04-06,09:50:00,01,1.1,1.3,3570000.0,08:50:00,1.1,1.2,5062700,09:20:00,1.1,1.1,11302200,09:39:00,1.1,1.1,15247400,09:44:00,1.1,1.1,15247400,09:44:00,1.1,1.1,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,02,20.6,38.0,3570000.0,08:50:00,20.3,38.8,5062700,09:20:00,23.7,51.8,11302200,09:39:00,20.9,45.6,15247400,09:44:00,20.9,45.6,15247400,09:44:00,20.9,45.6,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,03,4.1,7.3,3570000.0,08:50:00,4.3,7.9,5062700,09:20:00,4.8,10.0,11302200,09:39:00,4.5,9.4,15247400,09:44:00,4.5,9.4,15247400,09:44:00,4.5,9.4,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,04,10.3,18.9,3570000.0,08:50:00,12.0,22.8,5062700,09:20:00,15.5,33.7,11302200,09:39:00,17.2,37.5,15247400,09:44:00,17.2,37.5,15247400,09:44:00,17.2,37.5,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,05,4.3,7.6,3570000.0,08:50:00,4.6,8.5,5062700,09:20:00,5.1,10.7,11302200,09:39:00,4.6,9.7,15247400,09:44:00,4.6,9.7,15247400,09:44:00,4.6,9.7,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,06,3.0,5.2,3570000.0,08:50:00,3.1,5.5,5062700,09:20:00,3.2,6.5,11302200,09:39:00,3.5,7.2,15247400,09:44:00,3.5,7.2,15247400,09:44:00,3.5,7.2,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,07,1.5,2.5,3570000.0,08:50:00,1.5,2.4,5062700,09:20:00,1.5,2.8,11302200,09:39:00,1.5,2.8,15247400,09:44:00,1.5,2.8,15247400,09:44:00,1.5,2.8,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,08,1.9,3.2,3570000.0,08:50:00,1.9,3.2,5062700,09:20:00,1.6,2.9,11302200,09:39:00,1.6,3.0,15247400,09:44:00,1.6,3.0,15247400,09:44:00,1.6,3.0,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,09,6.1,11.0,3570000.0,08:50:00,5.8,10.8,5062700,09:20:00,6.3,13.3,11302200,09:39:00,6.3,13.3,15247400,09:44:00,6.3,13.3,15247400,09:44:00,6.3,13.3,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,10,6.7,12.1,3570000.0,08:50:00,7.0,13.1,5062700,09:20:00,7.7,16.5,11302200,09:39:00,7.2,15.3,15247400,09:44:00,7.2,15.3,15247400,09:44:00,7.2,15.3,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,11,6.9,12.6,3570000.0,08:50:00,7.1,13.2,5062700,09:20:00,8.0,17.1,11302200,09:39:00,7.7,16.6,15247400,09:44:00,7.7,16.6,15247400,09:44:00,7.7,16.6,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,12,1.5,2.4,3570000.0,08:50:00,1.5,2.5,5062700,09:20:00,1.5,2.7,11302200,09:39:00,1.4,2.5,15247400,09:44:00,1.4,2.5,15247400,09:44:00,1.4,2.5,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,13,8.5,15.6,3570000.0,08:50:00,9.8,18.6,5062700,09:20:00,11.0,23.7,11302200,09:39:00,12.1,26.3,15247400,09:44:00,12.1,26.3,15247400,09:44:00,12.1,26.3,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,14,3.5,6.1,3570000.0,08:50:00,3.1,5.6,5062700,09:20:00,3.4,7.0,11302200,09:39:00,3.2,6.4,15247400,09:44:00,3.2,6.4,15247400,09:44:00,3.2,6.4,15247400,09:44:00
201903010101,201904060301,2019-04-06,09:50:00,15,16.2,29.8,3570000.0,08:50:00,14.1,26.9,5062700,09:20:00,14.9,32.3,11302200,09:39:00,15.2,33.2,15247400,09:44:00,15.2,33.2,15247400,09:44:00,15.2,33.2,15247400,09:44:00
201903010102,201904060302,2019-04-06,10:20:00,01,2.1,2.8,2065700.0,09:19:00,2.0,2.7,2961500,09:47:00,1.8,2.5,6320300,10:09:00,1.9,2.7,8641400,10:14:00,1.9,2.7,8641400,10:14:00,1.9,2.7,8641400,10:14:00
