race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
201705010101,201701280501,2017-01-28,10:10:00,01,2.3,3.3,4972400.0,09:06:00,2.4,3.5,7963600,09:39:00,2.6,3.8,15055600,09:59:00,3.0,4.6,22884700,10:05:00,3.0,4.6,22884700,10:05:00,3.0,4.6,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,02,1.5,1.9,4972400.0,09:06:00,1.6,2.0,7963600,09:39:00,1.5,1.9,15055600,09:59:00,1.4,1.8,22884700,10:05:00,1.4,1.8,22884700,10:05:00,1.4,1.8,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,03,2.3,3.2,4972400.0,09:06:00,2.2,3.2,7963600,09:39:00,2.1,3.0,15055600,09:59:00,2.1,3.1,22884700,10:05:00,2.1,3.1,22884700,10:05:00,2.1,3.1,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,04,4.1,6.0,4972400.0,09:06:00,3.9,5.6,7963600,09:39:00,4.5,6.8,15055600,09:59:00,5.6,8.8,22884700,10:05:00,5.6,8.8,22884700,10:05:00,5.6,8.8,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,05,13.1,20.0,4972400.0,09:06:00,14.0,21.1,7963600,09:39:00,8.8,13.5,15055600,09:59:00,8.0,12.6,22884700,10:05:00,8.0,12.6,22884700,10:05:00,8.0,12.6,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,06,3.2,4.6,4972400.0,09:06:00,3.2,4.6,7963600,09:39:00,3.0,4.4,15055600,09:59:00,2.3,3.5,22884700,10:05:00,2.3,3.5,22884700,10:05:00,2.3,3.5,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,07,2.1,3.0,4972400.0,09:06:00,2.0,2.8,7963600,09:39:00,2.1,2.9,15055600,09:59:00,2.2,3.3,22884700,10:05:00,2.2,3.3,22884700,10:05:00,2.2,3.3,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,08,7.8,11.8,4972400.0,09:06:00,8.3,12.5,7963600,09:39:00,9.3,14.3,15055600,09:59:00,9.3,14.8,22884700,10:05:00,9.3,14.8,22884700,10:05:00,9.3,14.8,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,09,19.4,29.5,4972400.0,09:06:00,22.0,33.2,7963600,09:39:00,26.8,41.3,15055600,09:59:00,31.8,50.5,22884700,10:05:00,31.8,50.5,22884700,10:05:00,31.8,50.5,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,10,10.7,16.3,4972400.0,09:06:00,11.1,16.7,7963600,09:39:00,11.0,17.0,15055600,09:59:00,7.1,11.1,22884700,10:05:00,7.1,11.1,22884700,10:05:00,7.1,11.1,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,11,1.9,2.7,4972400.0,09:06:00,2.0,2.7,7963600,09:39:00,2.0,2.8,15055600,09:59:00,2.0,3.0,22884700,10:05:00,2.0,3.0,22884700,10:05:00,2.0,3.0,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,12,8.6,13.0,4972400.0,09:06:00,8.2,12.3,7963600,09:39:00,10.1,15.6,15055600,09:59:00,6.7,10.6,22884700,10:05:00,6.7,10.6,22884700,10:05:00,6.7,10.6,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,13,1.5,1.9,4972400.0,09:06:00,1.5,1.9,7963600,09:39:00,1.5,1.9,15055600,09:59:00,1.5,1.9,22884700,10:05:00,1.5,1.9,22884700,10:05:00,1.5,1.9,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,14,,,4972400.0,09:06:00,,,7963600,09:39:00,,,15055600,09:59:00,,,22884700,10:05:00,,,22884700,10:05:00,,,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,15,26.0,39.6,4972400.0,09:06:00,26.1,39.4,7963600,09:39:00,33.8,52.2,15055600,09:59:00,35.3,56.0,22884700,10:05:00,35.3,56.0,22884700,10:05:00,35.3,56.0,22884700,10:05:00
201705010101,201701280501,2017-01-28,10:10:00,16,6.6,10.0,4972400.0,09:06:00,6.4,9.6,7963600,09:39:00,5.7,8.7,15055600,09:59:00,6.4,10.1,22884700,10:05:00,6.4,10.1,22884700,10:05:00,6.4,10.1,22884700,10:05:00
201705010102,201701280502,2017-01-28,10:40:00,01,11.8,16.5,2503100.0,09:40:00,10.9,16.3,3904700,10:09:00,14.2,20.9,8752700,10:29:00,16.2,23.7,13706700,10:34:00,16.2,23.7,13706700,10:34:00,16.2,23.7,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,02,7.9,10.9,2503100.0,09:40:00,8.0,11.8,3904700,10:09:00,9.2,13.4,8752700,10:29:00,10.2,14.9,13706700,10:34:00,10.2,14.9,13706700,10:34:00,10.2,14.9,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,03,3.4,4.6,2503100.0,09:40:00,3.8,5.5,3904700,10:09:00,4.6,6.5,8752700,10:29:00,4.9,7.0,13706700,10:34:00,4.9,7.0,13706700,10:34:00,4.9,7.0,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,04,12.6,17.6,2503100.0,09:40:00,12.0,17.9,3904700,10:09:00,17.5,25.7,8752700,10:29:00,18.4,27.0,13706700,10:34:00,18.4,27.0,13706700,10:34:00,18.4,27.0,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,05,2.4,3.2,2503100.0,09:40:00,2.6,3.7,3904700,10:09:00,2.7,3.7,8752700,10:29:00,2.5,3.5,13706700,10:34:00,2.5,3.5,13706700,10:34:00,2.5,3.5,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,06,10.4,14.5,2503100.0,09:40:00,11.8,17.6,3904700,10:09:00,13.0,19.1,8752700,10:29:00,14.8,21.7,13706700,10:34:00,14.8,21.7,13706700,10:34:00,14.8,21.7,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,07,5.8,8.1,2503100.0,09:40:00,5.8,8.6,3904700,10:09:00,7.7,11.3,8752700,10:29:00,8.2,11.9,13706700,10:34:00,8.2,11.9,13706700,10:34:00,8.2,11.9,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,08,2.4,3.2,2503100.0,09:40:00,2.2,3.1,3904700,10:09:00,1.8,2.5,8752700,10:29:00,1.8,2.4,13706700,10:34:00,1.8,2.4,13706700,10:34:00,1.8,2.4,13706700,10:34:00
201705010102,201701280502,2017-01-28,10:40:00,09,1.5,1.8,2503100.0,09:40:00,1.4,1.6,3904700,10:09:00,1.4,1.7,8752700,10:29:00,1.4,1.8,13706700,10:34:00,1.4,1.8,13706700,10:34:00,1.4,1.8,13706700,10:34:00
