race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
201701020501,201709020101,2017-09-02,09:55:00,01,1.2,351640.0,08:55:00,1.1,812710,09:22:00,1.1,1439070,09:44:00,1.1,2276950,09:50:00,1.1,2276950,09:50:00,1.1,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,02,13.8,351640.0,08:55:00,24.3,812710,09:22:00,22.8,1439070,09:44:00,26.6,2276950,09:50:00,26.6,2276950,09:50:00,26.6,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,03,44.5,351640.0,08:55:00,84.0,812710,09:22:00,80.4,1439070,09:44:00,99.6,2276950,09:50:00,99.6,2276950,09:50:00,99.6,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,04,122.9,351640.0,08:55:00,226.4,812710,09:22:00,208.9,1439070,09:44:00,250.3,2276950,09:50:00,250.3,2276950,09:50:00,250.3,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,05,27.2,351640.0,08:55:00,44.3,812710,09:22:00,39.8,1439070,09:44:00,29.4,2276950,09:50:00,29.4,2276950,09:50:00,29.4,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,06,30.2,351640.0,08:55:00,49.6,812710,09:22:00,39.2,1439070,09:44:00,44.7,2276950,09:50:00,44.7,2276950,09:50:00,44.7,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,07,21.1,351640.0,08:55:00,32.0,812710,09:22:00,26.6,1439070,09:44:00,31.0,2276950,09:50:00,31.0,2276950,09:50:00,31.0,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,08,22.5,351640.0,08:55:00,35.7,812710,09:22:00,27.3,1439070,09:44:00,30.0,2276950,09:50:00,30.0,2276950,09:50:00,30.0,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,09,14.4,351640.0,08:55:00,23.2,812710,09:22:00,20.4,1439070,09:44:00,24.7,2276950,09:50:00,24.7,2276950,09:50:00,24.7,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,10,80.5,351640.0,08:55:00,151.4,812710,09:22:00,127.1,1439070,09:44:00,145.4,2276950,09:50:00,145.4,2276950,09:50:00,145.4,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,11,55.3,351640.0,08:55:00,102.4,812710,09:22:00,99.4,1439070,09:44:00,111.1,2276950,09:50:00,111.1,2276950,09:50:00,111.1,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,12,122.4,351640.0,08:55:00,225.6,812710,09:22:00,199.2,1439070,09:44:00,219.6,2276950,09:50:00,219.6,2276950,09:50:00,219.6,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,13,19.2,351640.0,08:55:00,31.4,812710,09:22:00,22.5,1439070,09:44:00,26.0,2276950,09:50:00,26.0,2276950,09:50:00,26.0,2276950,09:50:00
201701020501,201709020101,2017-09-02,09:55:00,14,43.3,351640.0,08:55:00,85.9,812710,09:22:00,94.5,1439070,09:44:00,112.9,2276950,09:50:00,112.9,2276950,09:50:00,112.9,2276950,09:50:00
201701020502,201709020102,2017-09-02,10:25:00,01,31.9,182680.0,09:21:00,25.8,257730,09:52:00,23.5,527400,10:14:00,24.0,732250,10:19:00,24.0,732250,10:19:00,24.0,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,02,4.1,182680.0,09:21:00,4.2,257730,09:52:00,3.8,527400,10:14:00,3.8,732250,10:19:00,3.8,732250,10:19:00,3.8,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,03,17.2,182680.0,09:21:00,15.5,257730,09:52:00,17.5,527400,10:14:00,19.4,732250,10:19:00,19.4,732250,10:19:00,19.4,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,04,39.8,182680.0,09:21:00,27.5,257730,09:52:00,17.7,527400,10:14:00,17.5,732250,10:19:00,17.5,732250,10:19:00,17.5,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,05,47.9,182680.0,09:21:00,48.2,257730,09:52:00,67.7,527400,10:14:00,76.5,732250,10:19:00,76.5,732250,10:19:00,76.5,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,06,2.1,182680.0,09:21:00,2.2,257730,09:52:00,2.4,527400,10:14:00,2.4,732250,10:19:00,2.4,732250,10:19:00,2.4,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,07,4.0,182680.0,09:21:00,4.5,257730,09:52:00,4.1,527400,10:14:00,3.8,732250,10:19:00,3.8,732250,10:19:00,3.8,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,08,14.1,182680.0,09:21:00,11.1,257730,09:52:00,12.1,527400,10:14:00,12.8,732250,10:19:00,12.8,732250,10:19:00,12.8,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,09,94.0,182680.0,09:21:00,94.7,257730,09:52:00,99.3,527400,10:14:00,121.2,732250,10:19:00,121.2,732250,10:19:00,121.2,732250,10:19:00
201701020502,201709020102,2017-09-02,10:25:00,10,59.1,182680.0,09:21:00,56.5,257730,09:52:00,76.1,527400,10:14:00,69.9,732250,10:19:00,69.9,732250,10:19:00,69.9,732250,10:19:00
201701020503,201709020103,2017-09-02,10:55:00,01,10.9,173960.0,09:52:00,11.0,287660,10:25:00,11.5,557460,10:44:00,13.8,888440,10:49:00,13.8,888440,10:49:00,13.8,888440,10:49:00
