race_id,rt_key,date,post_datetime,umaban,odds_place_min_60m,odds_place_max_60m,hyosu_total_60m,happyo_datetime_60m,odds_place_min_30m,odds_place_max_30m,hyosu_total_30m,happyo_datetime_30m,odds_place_min_10m,odds_place_max_10m,hyosu_total_10m,happyo_datetime_10m,odds_place_min_5m,odds_place_max_5m,hyosu_total_5m,happyo_datetime_5m,odds_place_min_3m,odds_place_max_3m,hyosu_total_3m,happyo_datetime_3m,odds_place_min_1m,odds_place_max_1m,hyosu_total_1m,happyo_datetime_1m
202401010101,202407200101,2024-07-20,09:50:00,01,1.6,4.2,4943200.0,08:50:00,1.7,6.4,10209500,09:20:00,1.4,6.9,24743600,09:39:00,1.3,6.2,36775700,09:44:00,1.3,6.2,36775700,09:44:00,1.3,7.0,80788700,09:49:00
202401010101,202407200101,2024-07-20,09:50:00,02,1.9,5.0,4943200.0,08:50:00,2.0,7.8,10209500,09:20:00,2.1,10.8,24743600,09:39:00,2.2,11.4,36775700,09:44:00,2.2,11.4,36775700,09:44:00,2.3,14.0,80788700,09:49:00
202401010101,202407200101,2024-07-20,09:50:00,03,1.6,4.2,4943200.0,08:50:00,1.4,5.4,10209500,09:20:00,1.6,8.0,24743600,09:39:00,1.6,8.1,36775700,09:44:00,1.6,8.1,36775700,09:44:00,1.7,9.7,80788700,09:49:00
202401010101,202407200101,2024-07-20,09:50:00,04,4.6,12.8,4943200.0,08:50:00,4.7,19.7,10209500,09:20:00,5.3,29.4,24743600,09:39:00,6.1,33.7,36775700,09:44:00,6.1,33.7,36775700,09:44:00,5.0,32.3,80788700,09:49:00
202401010101,202407200101,2024-07-20,09:50:00,05,1.1,1.1,4943200.0,08:50:00,1.1,1.1,10209500,09:20:00,1.0,1.1,24743600,09:39:00,1.0,1.1,36775700,09:44:00,1.0,1.1,36775700,09:44:00,1.0,1.0,80788700,09:49:00
202401010102,202407200102,2024-07-20,10:25:00,01,15.8,22.2,3850300.0,09:17:00,16.5,22.9,6012600,09:55:00,18.7,27.3,12272600,10:14:00,24.9,37.7,27620300,10:19:00,24.9,37.7,27620300,10:19:00,22.0,33.7,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,02,1.8,2.4,3850300.0,09:17:00,1.9,2.4,6012600,09:55:00,1.8,2.4,12272600,10:14:00,1.5,2.1,27620300,10:19:00,1.5,2.1,27620300,10:19:00,1.4,1.9,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,03,3.8,5.2,3850300.0,09:17:00,3.5,4.7,6012600,09:55:00,2.8,3.9,12272600,10:14:00,3.1,4.4,27620300,10:19:00,3.1,4.4,27620300,10:19:00,3.6,5.4,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,04,4.2,5.7,3850300.0,09:17:00,4.7,6.4,6012600,09:55:00,4.7,6.7,12272600,10:14:00,4.2,6.2,27620300,10:19:00,4.2,6.2,27620300,10:19:00,4.1,6.1,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,05,2.0,2.6,3850300.0,09:17:00,1.9,2.5,6012600,09:55:00,1.7,2.2,12272600,10:14:00,1.5,2.0,27620300,10:19:00,1.5,2.0,27620300,10:19:00,1.5,2.0,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,06,2.0,2.6,3850300.0,09:17:00,1.9,2.5,6012600,09:55:00,2.0,2.8,12272600,10:14:00,2.2,3.1,27620300,10:19:00,2.2,3.1,27620300,10:19:00,2.2,3.1,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,07,1.9,2.4,3850300.0,09:17:00,1.8,2.3,6012600,09:55:00,2.0,2.7,12272600,10:14:00,1.9,2.6,27620300,10:19:00,1.9,2.6,27620300,10:19:00,1.8,2.5,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,08,7.4,10.3,3850300.0,09:17:00,7.4,10.2,6012600,09:55:00,6.1,8.8,12272600,10:14:00,6.9,10.2,27620300,10:19:00,6.9,10.2,27620300,10:19:00,7.0,10.6,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,09,13.1,18.3,3850300.0,09:17:00,13.2,18.2,6012600,09:55:00,16.1,23.6,12272600,10:14:00,23.1,34.8,27620300,10:19:00,23.1,34.8,27620300,10:19:00,31.5,48.3,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,10,12.8,18.0,3850300.0,09:17:00,11.1,15.5,6012600,09:55:00,14.1,20.6,12272600,10:14:00,17.1,25.8,27620300,10:19:00,17.1,25.8,27620300,10:19:00,18.9,28.9,53774100,10:24:00
202401010102,202407200102,2024-07-20,10:25:00,11,1.6,2.1,3850300.0,09:17:00,1.9,2.5,6012600,09:55:00,2.1,2.8,12272600,10:14:00,2.3,3.3,27620300,10:19:00,2.3,3.3,27620300,10:19:00,2.3,3.3,53774100,10:24:00
