race_id,rt_key,date,post_datetime,umaban,odds_win_60m,hyosu_total_60m,happyo_datetime_60m,odds_win_30m,hyosu_total_30m,happyo_datetime_30m,odds_win_10m,hyosu_total_10m,happyo_datetime_10m,odds_win_5m,hyosu_total_5m,happyo_datetime_5m,odds_win_3m,hyosu_total_3m,happyo_datetime_3m,odds_win_1m,hyosu_total_1m,happyo_datetime_1m
202505010101,202502010501,2025-02-01,10:10:00,01,181.1,903730,09:10:00,174.0,1385750,09:40:00,186.5,2368980,09:59:00,206.6,2877840,10:04:00,206.6,2877840,10:04:00,342.7,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,02,2.6,903730,09:10:00,2.5,1385750,09:40:00,2.7,2368980,09:59:00,2.7,2877840,10:04:00,2.7,2877840,10:04:00,2.7,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,03,152.2,903730,09:10:00,179.3,1385750,09:40:00,160.6,2368980,09:59:00,167.1,2877840,10:04:00,167.1,2877840,10:04:00,277.5,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,04,11.8,903730,09:10:00,12.1,1385750,09:40:00,12.6,2368980,09:59:00,13.1,2877840,10:04:00,13.1,2877840,10:04:00,12.5,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,05,185.8,903730,09:10:00,196.2,1385750,09:40:00,222.1,2368980,09:59:00,238.0,2877840,10:04:00,238.0,2877840,10:04:00,403.8,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,06,12.0,903730,09:10:00,11.4,1385750,09:40:00,11.5,2368980,09:59:00,11.1,2877840,10:04:00,11.1,2877840,10:04:00,14.1,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,07,8.8,903730,09:10:00,9.2,1385750,09:40:00,9.3,2368980,09:59:00,9.4,2877840,10:04:00,9.4,2877840,10:04:00,7.8,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,08,3.2,903730,09:10:00,3.1,1385750,09:40:00,2.7,2368980,09:59:00,2.7,2877840,10:04:00,2.7,2877840,10:04:00,2.5,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,09,157.8,903730,09:10:00,172.4,1385750,09:40:00,217.0,2368980,09:59:00,241.0,2877840,10:04:00,241.0,2877840,10:04:00,345.0,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,10,32.7,903730,09:10:00,38.5,1385750,09:40:00,46.5,2368980,09:59:00,48.4,2877840,10:04:00,48.4,2877840,10:04:00,70.2,6451900,10:09:00
202505010101,202502010501,2025-02-01,10:10:00,11,69.3,903730,09:10:00,67.7,1385750,09:40:00,82.7,2368980,09:59:00,88.7,2877840,10:04:00,88.7,2877840,10:04:00,133.8,6451900,10:09:00
