race_id,rt_key,date,post_datetime,kumiban,odds_wakuren_60m,hyosu_total_60m,happyo_datetime_60m,odds_wakuren_30m,hyosu_total_30m,happyo_datetime_30m,odds_wakuren_10m,hyosu_total_10m,happyo_datetime_10m,odds_wakuren_5m,hyosu_total_5m,happyo_datetime_5m,odds_wakuren_3m,hyosu_total_3m,happyo_datetime_3m,odds_wakuren_1m,hyosu_total_1m,happyo_datetime_1m
201605010101,201601300501,2016-01-30,10:10:00,11,56.3,,09:08:00,53.0,,09:35:00,54.0,,09:59:00,56.4,,10:05:00,56.4,,10:05:00,56.4,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,12,17.3,,09:08:00,16.9,,09:35:00,19.1,,09:59:00,19.7,,10:05:00,19.7,,10:05:00,19.7,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,13,15.9,,09:08:00,17.1,,09:35:00,16.7,,09:59:00,16.0,,10:05:00,16.0,,10:05:00,16.0,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,14,8.7,,09:08:00,8.7,,09:35:00,9.4,,09:59:00,9.6,,10:05:00,9.6,,10:05:00,9.6,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,15,4.1,,09:08:00,4.3,,09:35:00,4.5,,09:59:00,4.3,,10:05:00,4.3,,10:05:00,4.3,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,16,19.6,,09:08:00,19.9,,09:35:00,22.4,,09:59:00,23.5,,10:05:00,23.5,,10:05:00,23.5,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,17,20.9,,09:08:00,18.2,,09:35:00,19.0,,09:59:00,19.1,,10:05:00,19.1,,10:05:00,19.1,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,18,5.1,,09:08:00,4.9,,09:35:00,4.7,,09:59:00,4.7,,10:05:00,4.7,,10:05:00,4.7,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,22,1203.2,,09:08:00,709.4,,09:35:00,847.8,,09:59:00,946.0,,10:05:00,946.0,,10:05:00,946.0,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,23,90.6,,09:08:00,97.2,,09:35:00,95.9,,09:59:00,96.3,,10:05:00,96.3,,10:05:00,96.3,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,24,68.2,,09:08:00,75.8,,09:35:00,81.6,,09:59:00,84.9,,10:05:00,84.9,,10:05:00,84.9,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,25,51.7,,09:08:00,53.0,,09:35:00,51.2,,09:59:00,51.2,,10:05:00,51.2,,10:05:00,51.2,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,26,111.2,,09:08:00,95.1,,09:35:00,119.8,,09:59:00,123.6,,10:05:00,123.6,,10:05:00,123.6,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,27,115.0,,09:08:00,125.0,,09:35:00,110.9,,09:59:00,122.7,,10:05:00,122.7,,10:05:00,122.7,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,28,54.0,,09:08:00,45.7,,09:35:00,41.4,,09:59:00,43.0,,10:05:00,43.0,,10:05:00,43.0,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,33,575.4,,09:08:00,750.0,,09:35:00,887.5,,09:59:00,899.8,,10:05:00,899.8,,10:05:00,899.8,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,34,62.7,,09:08:00,68.5,,09:35:00,71.9,,09:59:00,71.1,,10:05:00,71.1,,10:05:00,71.1,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,35,38.9,,09:08:00,43.5,,09:35:00,40.5,,09:59:00,39.8,,10:05:00,39.8,,10:05:00,39.8,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,36,87.0,,09:08:00,95.4,,09:35:00,125.9,,09:59:00,136.9,,10:05:00,136.9,,10:05:00,136.9,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,37,105.0,,09:08:00,100.1,,09:35:00,99.8,,09:59:00,107.8,,10:05:00,107.8,,10:05:00,107.8,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,38,42.4,,09:08:00,44.2,,09:35:00,37.4,,09:59:00,37.9,,10:05:00,37.9,,10:05:00,37.9,,10:05:00
201605010101,201601300501,2016-01-30,10:10:00,44,307.8,,09:08:00,190.2,,09:35:00,269.2,,09:59:00,274.3,,10:05:00,274.3,,10:05:00,274.3,,10:05:00
